perm_id,gene,perm_logfc
6,ARL4C,0.7667210709398917
7,SLCO4A1,0.31096989383225004
7,MARCKSL1,-0.6866321998928409
7,LGALS3BP,-0.2267178404761263
7,ABR,-0.21432950754628743
7,GALNT10,-0.3362151624423846
7,COL6A1,-0.2863317229612017
7,GSN,-0.43714259597435845
7,FN1,0.6399623116883948
7,ABCC3,-0.28837422963966297
7,DDX17,0.48011000622332434
7,TMEM131,-0.6808852051631802
7,MAGI1,-1.1385991296778006
7,ESYT2,0.4724349896985971
7,GALNT5,-0.25317789222913634
7,NET1,0.6815425375964694
7,ARL4C,0.1357044335053894
8,SLCO4A1,-0.3769731464283108
8,MARCKSL1,-0.16904359357512044
8,LGALS3BP,-0.3240050964572472
8,ABR,0.5713839292811125
8,GALNT10,0.04036275640509279
8,COL6A1,-0.2049416849782748
8,GSN,-0.06849557843925425
8,FN1,0.27008630260414357
8,ABCC3,0.42875142167807945
8,DDX17,0.5121834057940622
8,TMEM131,0.34596277290100286
8,MAGI1,-0.2907740635095992
8,ESYT2,-0.1707926026667348
8,GALNT5,-0.6998633338727502
8,NET1,-0.1773960272348014
8,ARL4C,0.04645038458396078
9,SLCO4A1,-0.050392080788347116
9,MARCKSL1,-0.03192524420465537
9,LGALS3BP,0.5012408446574876
9,ABR,0.09963240555475616
9,GALNT10,0.6766626447673403
9,COL6A1,0.5692677846313448
9,GSN,0.3585789999238367
9,FN1,0.13358626220654113
9,ABCC3,0.736456316363471
9,DDX17,0.8941584094582957
9,TMEM131,0.14473078978992193
9,MAGI1,-0.11418953182444636
9,ESYT2,-0.6743006388561867
9,GALNT5,-0.19082191878638044
9,NET1,0.5925580351096253
9,ARL4C,0.150752654948628
10,SLCO4A1,0.04950075416591204
10,MARCKSL1,-0.5024777179770341
10,LGALS3BP,0.1478345570982822
10,ABR,-0.3323652257643639
10,GALNT10,-0.4576615520229175
10,COL6A1,0.6193087613762582
10,GSN,0.76079009230192
10,FN1,0.483552788023105
10,ABCC3,-0.45154518086916307
10,DDX17,-0.7442130334888848
10,TMEM131,-0.39569756441193604
10,MAGI1,-0.6999083123329779
10,ESYT2,0.24823617645715101
10,GALNT5,0.20100553677390787
10,NET1,-0.23989913602009816
10,ARL4C,-0.5553972609673039
11,SLCO4A1,0.12002619181798391
11,MARCKSL1,-0.09891979801012063
11,LGALS3BP,-0.669408973322966
11,ABR,-0.6363590931974281
11,GALNT10,-0.5714163800731678
11,COL6A1,-0.3247317801348073
11,GSN,-0.5090005419863202
11,FN1,-0.4971088128075696
11,ABCC3,-0.7765930516804513
11,DDX17,-0.20637674520673643
11,TMEM131,-0.3464494458483127
11,MAGI1,0.26558846947569803
11,ESYT2,-0.08126365453597861
11,GALNT5,-0.305243430260695
11,NET1,-0.9077479016055299
11,ARL4C,0.40489078755366625
12,SLCO4A1,0.469285412850712
12,MARCKSL1,-0.07236111481646423
12,LGALS3BP,0.8565499706630786
12,ABR,0.5906569839787106
12,GALNT10,-0.07752724279784884
12,COL6A1,0.0822500234267034
12,GSN,0.8333367764688218
12,FN1,0.48187715917382157
12,ABCC3,0.012097874900741656
12,DDX17,0.14016990426916154
12,TMEM131,-0.7176744785642497
12,MAGI1,-0.03929940371893981
12,ESYT2,0.2628537837882523
12,GALNT5,-1.0470428653152235
12,NET1,0.7977789418269516
12,ARL4C,0.1985535286411868
13,SLCO4A1,0.6147078980252854
13,MARCKSL1,-0.033498529480097794
13,LGALS3BP,0.6962761731012668
13,ABR,-0.6987583157808634
13,GALNT10,0.6691472351253909
13,COL6A1,0.3241489560661206
13,GSN,1.0962427366603533
13,FN1,0.9212407158364542
13,ABCC3,0.6351210511664971
13,DDX17,-0.1145599810229605
13,TMEM131,0.3680189676772936
13,MAGI1,0.10980330682266493
13,ESYT2,-0.05529258830807304
13,GALNT5,0.6326564658200651
13,NET1,-0.3395409479094482
13,ARL4C,0.8785129705267183
14,SLCO4A1,-0.31332813921645286
14,MARCKSL1,-0.5760183284301799
14,LGALS3BP,0.34068959402587407
14,ABR,-0.076544187098333
14,GALNT10,-0.009688302830181073
14,COL6A1,0.3867467246358123
14,GSN,0.31525802299112904
14,FN1,0.07961185875787535
14,ABCC3,0.5243383029964097
14,DDX17,0.1728468279577844
14,TMEM131,0.0579525176871587
14,MAGI1,0.5509909502387256
14,ESYT2,0.06877337933870775
14,GALNT5,-0.17855384722439505
14,NET1,-0.40452552799794894
14,ARL4C,0.024743351395899893
15,SLCO4A1,0.07644184219752947
15,MARCKSL1,-0.2686396992394178
15,LGALS3BP,-0.8576686539081333
15,ABR,-1.0559048886241724
15,GALNT10,-0.24695615590567144
15,COL6A1,-0.45268987130433125
15,GSN,-0.9252375354385549
15,FN1,0.028704876519606515
15,ABCC3,-0.4921565247129207
15,DDX17,-0.6944941282049286
15,TMEM131,0.03628793605984404
15,MAGI1,-0.10612351457952895
15,ESYT2,0.6741351265755449
15,GALNT5,-0.15561646863174472
15,NET1,0.02156149929640705
15,ARL4C,-0.010329429377535337
16,SLCO4A1,-0.05900560691601697
16,MARCKSL1,-0.014812698753995601
16,LGALS3BP,-0.47658336831445247
16,ABR,-0.7041877952669506
16,GALNT10,-0.5179051423682601
16,COL6A1,0.1757679595399937
16,GSN,0.13326378404373695
16,FN1,-0.146897473499342
16,ABCC3,-0.5683209323168295
16,DDX17,-0.3720438196294862
16,TMEM131,0.346672607449392
16,MAGI1,-0.4206724944700495
16,ESYT2,0.887794316507236
16,GALNT5,0.11271486583883394
16,NET1,-0.1731518695987493
16,ARL4C,-0.28138541742861056
17,SLCO4A1,-0.827709692946736
17,MARCKSL1,-0.03936816400721277
17,LGALS3BP,-0.47435680954112414
17,ABR,-0.46516152195255733
17,GALNT10,-0.23430442600036194
17,COL6A1,-0.1961795104760089
17,GSN,-0.6829060073340791
17,FN1,-0.6863473764762258
17,ABCC3,0.9931059696311852
17,DDX17,-0.3314298306636698
17,TMEM131,-0.42683317907996443
17,MAGI1,-0.01424327454379748
17,ESYT2,-0.4674528344926938
17,GALNT5,0.0187959737348673
17,NET1,-0.6573036830633106
17,ARL4C,-0.012665925885626539
18,SLCO4A1,0.34023788179290104
18,MARCKSL1,1.1555540769421246
18,LGALS3BP,0.9130693238180365
18,ABR,0.7944713992542023
18,GALNT10,0.512347174285642
18,COL6A1,0.22741160815856531
18,GSN,0.2653447057814402
18,FN1,0.3343835527841277
18,ABCC3,0.7914828977640693
18,DDX17,0.6780827649482668
18,TMEM131,-0.2648213683698608
18,MAGI1,0.49004864444672736
18,ESYT2,0.8272408779546319
18,GALNT5,-0.5279528583166024
18,NET1,0.4873447102890114
18,ARL4C,0.7256250098144865
19,SLCO4A1,-0.42034341698784594
19,MARCKSL1,-1.0901129900280488
19,LGALS3BP,-0.5135440564359808
19,ABR,-0.7952069408416387
19,GALNT10,-0.22060118907367787
19,COL6A1,0.3997156662376753
19,GSN,0.17143450060630272
19,FN1,0.27674216241099714
19,ABCC3,-0.06145210713964233
19,DDX17,-0.43054556077782014
19,TMEM131,-0.9101597116670685
19,MAGI1,0.14777775949219185
19,ESYT2,0.01152022923552698
19,GALNT5,-0.22000577074250094
19,NET1,-0.88619916044604
19,ARL4C,0.5247777580324673
20,SLCO4A1,0.6384192786297698
20,MARCKSL1,-0.7706029359749178
20,LGALS3BP,0.43535197751046706
20,ABR,-0.617273528848826
20,GALNT10,0.23596272187225953
20,COL6A1,0.2718411219833161
20,GSN,0.7576084000102901
20,FN1,0.8366367342915861
20,ABCC3,-1.276292918133258
20,DDX17,0.18503954690343827
20,TMEM131,-0.5820336777242971
20,MAGI1,0.8456328496855692
20,ESYT2,0.36976653083474
20,GALNT5,-0.6764154414377654
20,NET1,0.27722430032651824
20,ARL4C,0.09825111100936157
21,SLCO4A1,0.7676055006149047
21,MARCKSL1,1.0427588869710065
21,LGALS3BP,0.31216887987698927
21,ABR,-0.18589184321128416
21,GALNT10,0.3429185406568527
21,COL6A1,0.3628925971202932
21,GSN,0.4999233084643011
21,FN1,0.15446781931861953
21,ABCC3,-0.4337815426135958
21,DDX17,-0.4021669269833783
21,TMEM131,0.47472606249515037
21,MAGI1,-0.8921692265050285
21,ESYT2,-0.08653093969898551
21,GALNT5,0.4787038541026787
21,NET1,0.07700540841520143
21,ARL4C,0.3783222571382989
22,SLCO4A1,0.34809234157418434
22,MARCKSL1,1.1255264626433061
22,LGALS3BP,0.5959920673814256
22,ABR,-0.3475622896259849
22,GALNT10,1.014584728076156
22,COL6A1,0.00981955639049481
22,GSN,0.24840293531940727
22,FN1,-0.043279185821360144
22,ABCC3,-0.012409577236759395
22,DDX17,0.0002815506074589358
22,TMEM131,-0.35993163780701254
22,MAGI1,0.40776880838540075
22,ESYT2,0.28072013151366226
22,GALNT5,0.6316073601521226
22,NET1,-0.03476350144085849
22,ARL4C,-0.07721373168278811
23,SLCO4A1,0.35073452221113754
23,MARCKSL1,-0.0023485615428682216
23,LGALS3BP,0.5469493556412153
23,ABR,-0.6572867323599763
23,GALNT10,0.08280387317464166
23,COL6A1,0.36392029246555957
23,GSN,0.11933459952806036
23,FN1,0.19756021027647375
23,ABCC3,0.23154803340027574
23,DDX17,-0.2375645442319354
23,TMEM131,0.544398905609075
23,MAGI1,0.43847582664574203
23,ESYT2,0.2899571464912296
23,GALNT5,0.7505003679833453
23,NET1,-0.46568709668633135
23,ARL4C,0.22765837715787196
24,SLCO4A1,0.25530255669864843
24,MARCKSL1,0.3871208394676682
24,LGALS3BP,-0.14109758065349842
24,ABR,1.6467428297253357
24,GALNT10,1.1553598543322194
24,COL6A1,0.645932377191361
24,GSN,0.880428078197399
24,FN1,0.04151379787038678
24,ABCC3,0.9665697956634527
24,DDX17,0.9311450246023179
24,TMEM131,0.5580157325072785
24,MAGI1,0.3808618915306021
24,ESYT2,0.25503433478570425
24,GALNT5,-0.024510794404095648
24,NET1,1.1086491468490056
24,ARL4C,0.9341061967700459
25,SLCO4A1,0.06566041406913126
25,MARCKSL1,-0.003726725696766131
25,LGALS3BP,-1.264643433247683
25,ABR,-0.3291531561445282
25,GALNT10,-0.2440298778332699
25,COL6A1,-0.2892767905546929
25,GSN,0.25159709472679115
25,FN1,0.05680078192969251
25,ABCC3,-0.4527148075678833
25,DDX17,-0.21585924147517543
25,TMEM131,0.3887179402560057
25,MAGI1,-0.21766985963459717
25,ESYT2,-0.3176214689200094
25,GALNT5,0.27675561406761684
25,NET1,0.17865726729825937
25,ARL4C,-0.25689069472975223
26,SLCO4A1,-0.507594616685136
26,MARCKSL1,-0.04120336369486033
26,LGALS3BP,0.0628061411832026
26,ABR,0.11922721815790593
26,GALNT10,0.32140798021628214
26,COL6A1,-1.0765474410434521
26,GSN,-0.7070289690978226
26,FN1,-0.9208389202972
26,ABCC3,-0.08291874709223013
26,DDX17,0.2674286247804232
26,TMEM131,0.5067910772771085
26,MAGI1,-0.13325119163473875
26,ESYT2,-0.9540877563598524
26,GALNT5,-1.3029593281235625
26,NET1,0.3107340803644294
26,ARL4C,-1.2981924662638118
27,SLCO4A1,-0.5641836806136942
27,MARCKSL1,0.043281290780480486
27,LGALS3BP,0.21389572623699626
27,ABR,0.3090179873440295
27,GALNT10,-0.9220901878991388
27,COL6A1,0.24066222838761853
27,GSN,0.6117104430097502
27,FN1,-0.3083797005892226
27,ABCC3,0.04035583213764471
27,DDX17,0.3547379347824493
27,TMEM131,0.8680262995456083
27,MAGI1,0.17555995787540546
27,ESYT2,0.04361429402691641
27,GALNT5,0.013140562816920998
27,NET1,-0.4961764206345869
27,ARL4C,-0.2244031631481982
28,SLCO4A1,1.0710019557657215
28,MARCKSL1,0.2650291625695709
28,LGALS3BP,-0.22853622815311558
28,ABR,0.601600773285881
28,GALNT10,0.5660126331954527
28,COL6A1,0.779861897605695
28,GSN,0.06285727109325201
28,FN1,0.3875079347357495
28,ABCC3,0.3418914858562969
28,DDX17,-0.09636586256613144
28,TMEM131,0.6397561133712166
28,MAGI1,-0.15467917724252622
28,ESYT2,-0.013126283521764481
28,GALNT5,0.15825938891353708
28,NET1,0.22962354516615235
28,ARL4C,0.014776240428764797
29,SLCO4A1,-0.3341075256604302
29,MARCKSL1,1.0414828919413184
29,LGALS3BP,-0.2568411556994761
29,ABR,0.01489924873386883
29,GALNT10,0.7098493249846083
29,COL6A1,-0.17234022618217804
29,GSN,-0.32685794685527547
29,FN1,-0.25482715360743136
29,ABCC3,0.1797536164604534
29,DDX17,0.10203329318513754
29,TMEM131,-0.3631030473540968
29,MAGI1,0.028959413747871476
29,ESYT2,-0.38039144597679764
29,GALNT5,0.9779601324888261
29,NET1,0.10277635516688344
29,ARL4C,-0.3289651821708781
30,SLCO4A1,0.687293807897503
30,MARCKSL1,0.3821533468139524
30,LGALS3BP,-0.04697085800604306
30,ABR,-0.11114976148951694
30,GALNT10,0.05616529536046766
30,COL6A1,0.5884838230873184
30,GSN,1.136825556512565
30,FN1,1.224139039934398
30,ABCC3,-0.16866688967155907
30,DDX17,0.40646611511225617
30,TMEM131,0.6473343564533929
30,MAGI1,0.8059634829253222
30,ESYT2,-0.2685862762408515
30,GALNT5,0.4610637438182179
30,NET1,0.7548941495348078
30,ARL4C,0.49780404957357716
31,SLCO4A1,0.41488437026173486
31,MARCKSL1,0.843012147670867
31,LGALS3BP,0.5143022701120281
31,ABR,0.22510907859736484
31,GALNT10,0.3587144668857709
31,COL6A1,0.10213305433272435
31,GSN,-0.7255481004553763
31,FN1,-0.2537057282744142
31,ABCC3,0.018534693570104732
31,DDX17,0.8260328249830646
31,TMEM131,-0.2826283852201601
31,MAGI1,-0.6012532986001626
31,ESYT2,-0.5927683450117427
31,GALNT5,-0.6661352425240941
31,NET1,-0.13603259257529832
31,ARL4C,-0.7305615695759031
32,SLCO4A1,0.07195495554988263
32,MARCKSL1,0.24472554194018104
32,LGALS3BP,0.6316206469804633
32,ABR,0.7792174463887731
32,GALNT10,-0.09509835976325132
32,COL6A1,0.8783933526629424
32,GSN,0.8607812160616284
32,FN1,0.6926457973029132
32,ABCC3,0.3822634592959644
32,DDX17,0.33903569877000583
32,TMEM131,0.35650874705383995
32,MAGI1,0.6143152383091373
32,ESYT2,-0.10594109550387953
32,GALNT5,0.19987232085095696
32,NET1,-0.8390870016832022
32,ARL4C,0.2484551318103061
33,SLCO4A1,0.35482518241081173
33,MARCKSL1,0.3462019439620483
33,LGALS3BP,0.2723929160813525
33,ABR,0.605720945668363
33,GALNT10,0.3456208538330907
33,COL6A1,0.24558078652955917
33,GSN,-0.4155357879505708
33,FN1,-0.07915260278972269
33,ABCC3,-0.3490454882429801
33,DDX17,0.1254247103339141
33,TMEM131,-0.1178086246530956
33,MAGI1,-0.27642131846137197
33,ESYT2,0.2056509050656432
33,GALNT5,0.6663748951194637
33,NET1,0.5665425624362208
33,ARL4C,1.1204834400718116
34,SLCO4A1,-0.749035974559245
34,MARCKSL1,-0.24549187357994473
34,LGALS3BP,0.3291893320395598
34,ABR,-0.21461805520505228
34,GALNT10,0.01586105120086545
34,COL6A1,0.030100027330625778
34,GSN,-0.2642674314553686
34,FN1,-0.35955662851902837
34,ABCC3,-0.08945463393882003
34,DDX17,0.39457398594774995
34,TMEM131,-0.22644226551451307
34,MAGI1,-0.35527129284438574
34,ESYT2,-0.0039406544009708
34,GALNT5,-0.309124951844161
34,NET1,-1.0389396385316059
34,ARL4C,-0.36376579394851705
35,SLCO4A1,-0.3170832992918786
35,MARCKSL1,-0.3769143072953338
35,LGALS3BP,-0.4399450268974636
35,ABR,-0.6007768289609055
35,GALNT10,0.4428222657177012
35,COL6A1,-0.4467279344059616
35,GSN,0.1271108043861462
35,FN1,-0.49127484774361285
35,ABCC3,-0.8460457123855822
35,DDX17,0.11777346411460954
35,TMEM131,-0.623328651669302
35,MAGI1,-0.6430457738061857
35,ESYT2,-0.22199195061647714
35,GALNT5,-0.723558452630471
35,NET1,0.28988990963771677
35,ARL4C,0.6664391221605044
36,SLCO4A1,0.03622225482461072
36,MARCKSL1,-0.18386563579604642
36,LGALS3BP,-0.45261286900068676
36,ABR,0.6560115017864927
36,GALNT10,-0.2309719432505295
36,COL6A1,-0.2729147717350573
36,GSN,0.09965689809186973
36,FN1,0.7628295580622426
36,ABCC3,-0.14347407965053138
36,DDX17,-0.7776454765858887
36,TMEM131,-0.2022460435441551
36,MAGI1,-0.06218590295459059
36,ESYT2,0.00115113554526447
36,GALNT5,-0.2155914435398949
36,NET1,1.187305693065818
36,ARL4C,0.34962218502995857
37,SLCO4A1,0.7192132257136672
37,MARCKSL1,-0.2748619783039419
37,LGALS3BP,0.6896742171235912
37,ABR,0.7901763855933326
37,GALNT10,-0.0453756053183727
37,COL6A1,0.8712042408329079
37,GSN,0.349964213201563
37,FN1,0.7330605315000929
37,ABCC3,0.7689939782736006
37,DDX17,0.9873642134671408
37,TMEM131,0.665206510071843
37,MAGI1,0.6434389774686431
37,ESYT2,-0.14377890736480925
37,GALNT5,0.594791550075799
37,NET1,1.0745411525706872
37,ARL4C,0.2506408190490377
38,SLCO4A1,0.3504955088596011
38,MARCKSL1,1.0137242530522634
38,LGALS3BP,-0.4219232311451675
38,ABR,0.6108269447697907
38,GALNT10,0.719495984116922
38,COL6A1,-0.15634068135726764
38,GSN,0.060445928419926354
38,FN1,-0.043996299184594356
38,ABCC3,-0.753159616899254
38,DDX17,-1.1416998994501926
38,TMEM131,0.18354020453693742
38,MAGI1,0.6655756936498247
38,ESYT2,0.4131488358837161
38,GALNT5,0.057504221492187924
38,NET1,0.23618570239621306
38,ARL4C,-0.04147151547073946
39,SLCO4A1,0.43235128988471505
39,MARCKSL1,-0.10524614377458485
39,LGALS3BP,0.3157150107173958
39,ABR,1.393921677263028
39,GALNT10,-0.22924551988242792
39,COL6A1,0.2836483570471078
39,GSN,0.4282012800265509
39,FN1,0.05667582992059739
39,ABCC3,-0.7228613281508893
39,DDX17,-0.07748970287868007
39,TMEM131,0.9256949416907712
39,MAGI1,1.0587450866638477
39,ESYT2,-0.020393885142715007
39,GALNT5,-0.23531039884421823
39,NET1,0.19788451313453015
39,ARL4C,0.30880391455825107
40,SLCO4A1,-0.28700165442569503
40,MARCKSL1,-0.09255810488350047
40,LGALS3BP,-0.06859470201763562
40,ABR,0.08438073265175738
40,GALNT10,-0.18040435657713338
40,COL6A1,-0.6379813338109326
40,GSN,-0.6722331718281351
40,FN1,-0.009636895076091001
40,ABCC3,0.06576983432433092
40,DDX17,0.6006666776463399
40,TMEM131,-0.41162277831885197
40,MAGI1,-0.045408943796819035
40,ESYT2,0.03144927292971955
40,GALNT5,-0.5374118341265646
40,NET1,-0.11725435046210331
40,ARL4C,0.5656055753955833
41,SLCO4A1,0.355388673204029
41,MARCKSL1,0.6787923818928485
41,LGALS3BP,1.0626934552195562
41,ABR,-0.3601509181812612
41,GALNT10,0.9239809682505533
41,COL6A1,0.2919847138462375
41,GSN,0.40734129562173127
41,FN1,0.6116336372650739
41,ABCC3,-0.09770142851480745
41,DDX17,0.47636552680631405
41,TMEM131,0.2465724368867659
41,MAGI1,0.8542856150807485
41,ESYT2,0.7175043587985117
41,GALNT5,0.27837875709390003
41,NET1,0.661070026745858
41,ARL4C,-0.344730887449483
42,SLCO4A1,0.18716840948507052
42,MARCKSL1,0.20203825663787978
42,LGALS3BP,-0.09101790230211826
42,ABR,-0.274743825435555
42,GALNT10,0.9701411666838187
42,COL6A1,0.2556252531560732
42,GSN,0.05082148923796481
42,FN1,0.8909959488249743
42,ABCC3,-0.024847295483210408
42,DDX17,0.34250625181315586
42,TMEM131,0.05631842418609878
42,MAGI1,-0.45135729153579485
42,ESYT2,-0.1500491102124415
42,GALNT5,0.41282482070997784
42,NET1,0.8486375957080599
42,ARL4C,0.5223126876051585
43,SLCO4A1,0.4461112436689527
43,MARCKSL1,-0.09328236238305543
43,LGALS3BP,-0.028553911013956768
43,ABR,0.06755756092909815
43,GALNT10,0.4835987724387407
43,COL6A1,0.1740041746564467
43,GSN,-0.19909202832850692
43,FN1,0.45221526561997916
43,ABCC3,0.8002598434728219
43,DDX17,-0.23669500666846144
43,TMEM131,0.008782775197854864
43,MAGI1,-0.8748200753963373
43,ESYT2,-0.04946823891930219
43,GALNT5,0.7342854085455706
43,NET1,-0.0024049983223988214
43,ARL4C,0.7393451829335778
44,SLCO4A1,-0.12711003468190807
44,MARCKSL1,0.13799377485329067
44,LGALS3BP,0.20642094840666303
44,ABR,-0.5242391536143729
44,GALNT10,-0.0011588426309043776
44,COL6A1,-0.05877398378218501
44,GSN,0.2271168748978578
44,FN1,-0.4195355653224091
44,ABCC3,0.23747422594303647
44,DDX17,-1.1758325791417743
44,TMEM131,-0.7234995526070298
44,MAGI1,-0.5186614219791319
44,ESYT2,0.10884081238443066
44,GALNT5,-0.7897322949703178
44,NET1,-0.8647411850570288
44,ARL4C,-0.018956187696099747
45,SLCO4A1,-0.33592982715884556
45,MARCKSL1,0.2060637312585878
45,LGALS3BP,0.594401659054872
45,ABR,-0.4976242382265079
45,GALNT10,-0.12404425522717677
45,COL6A1,-0.4607855965980798
45,GSN,1.174789423695331
45,FN1,-0.36907616501716056
45,ABCC3,-0.44925926892065693
45,DDX17,0.3032509412889306
45,TMEM131,-1.4951229410603002
45,MAGI1,-0.023751229986324507
45,ESYT2,0.13729496889724002
45,GALNT5,-0.24610567075001244
45,NET1,-0.7474503400628598
45,ARL4C,0.13073595609145228
46,SLCO4A1,-0.8599005228037413
46,MARCKSL1,-0.4132627556627755
46,LGALS3BP,-1.4761967568839478
46,ABR,-0.532522283226708
46,GALNT10,-0.3375723406220006
46,COL6A1,-1.3824074093897512
46,GSN,-0.7678644648073556
46,FN1,-1.0923533348430112
46,ABCC3,-0.6673764811608816
46,DDX17,-0.3854009850273896
46,TMEM131,-1.4910691392672724
46,MAGI1,-1.0228311991760215
46,ESYT2,-1.195001351666508
46,GALNT5,0.06738192319054104
46,NET1,0.0350026710856719
46,ARL4C,0.35807727476046614
47,SLCO4A1,0.17623510036529666
47,MARCKSL1,0.7702740088068967
47,LGALS3BP,0.08297409135185552
47,ABR,-0.1204310659525194
47,GALNT10,-0.33315283248400673
47,COL6A1,-0.4077554948349027
47,GSN,-0.2924185836850137
47,FN1,-0.6274222662303339
47,ABCC3,-0.03806668500075738
47,DDX17,0.8634985748556914
47,TMEM131,-0.10609762144271917
47,MAGI1,-1.0034293868988362
47,ESYT2,-0.5172578516167841
47,GALNT5,-0.6823007761218363
47,NET1,0.8461097447548585
47,ARL4C,0.06111045377426061
48,SLCO4A1,0.0837190867735087
48,MARCKSL1,-0.3199962101199221
48,LGALS3BP,0.2620811591540231
48,ABR,-0.9004279655592677
48,GALNT10,0.9741672412566218
48,COL6A1,-0.05956539481661949
48,GSN,-0.4495548273536727
48,FN1,0.18470821275549465
48,ABCC3,0.5886412419510008
48,DDX17,0.8258547061357886
48,TMEM131,-0.0675781251917793
48,MAGI1,0.554253596031232
48,ESYT2,-0.32227804345215993
48,GALNT5,0.8385886972822862
48,NET1,-0.03839428047202054
48,ARL4C,0.51793257483344
49,SLCO4A1,-0.5214011206292843
49,MARCKSL1,-0.046940687261340486
49,LGALS3BP,0.012330382415131957
49,ABR,-0.37232681161169623
49,GALNT10,0.05682944912974097
49,COL6A1,-0.263987268972782
49,GSN,0.34558137605279615
49,FN1,-0.03330949679716255
49,ABCC3,0.7601782151615364
49,DDX17,0.8092464719086094
49,TMEM131,-0.22130809932710616
49,MAGI1,0.3175379133491645
49,ESYT2,0.1366941937906332
49,GALNT5,0.03373461339674355
49,NET1,-0.6818888007749582
49,ARL4C,-0.18571860525508432
50,SLCO4A1,-0.49798219920347453
50,MARCKSL1,-1.1182621068599583
50,LGALS3BP,-0.4552807504098695
50,ABR,-0.7260185866523363
50,GALNT10,-1.163789847298804
50,COL6A1,-0.41662795983639267
50,GSN,-1.7136795476853837
50,FN1,-1.00873669149638
50,ABCC3,-1.3107954643473798
50,DDX17,-0.6715237309852355
50,TMEM131,-0.7082748038691178
