gene,log1p_mean_diff_sector_vs_rest
CNIH3,0.9897527181574949
EBNA1BP2,0.9896553226598099
CTSC,0.989321008250335
GOT2,0.9882152707233054
XPNPEP3,0.988197104096655
RBBP4,0.9881766148708628
COQ4,0.9875898492948068
UBN2,0.987411538865284
MAGOH,0.9872092286463849
ANTXR1,0.9856439078559971
SETD3,0.9854537765007025
NUP54,0.9848127855558872
ACAA1,0.9841120133475805
RNASEH2C,0.9840514340127919
SCCPDH,0.983810389076174
ZNF335,0.9828978229264562
MADD,0.9826458886079199
ARPC5L,0.9822924850758139
FAM43A,0.9821035939695207
CENPL,0.9817901556704084
EMP2,0.9817669165309868
C8ORF58,0.9813021443003098
DPP7,0.9812504606116461
ENSG00000140181,0.98124211071609
ZBTB43,0.9809147820265196
FOXO1,0.9804944417691672
NENF,0.9797094750079467
MMS22L,0.9794231474435517
NUS1,0.9790699266337453
VPS18,0.9788046952489279
CSRP2,0.9787573628644938
ZNF69,0.9785791916918074
FOXK2,0.9785334851571186
TMEM248,0.9785164615677693
BNIP2,0.9783161868597818
MRRF,0.9780526497123747
TFAP2C,0.9777404585431845
PCGF6,0.9777111164564954
UBE2C,0.9774741121911195
RNF25,0.9772886732633399
CCDC77,0.9771939525049662
HDLBP,0.9771135898664287
DISP1,0.9770926186287319
HMGA2-AS1,0.976427476293245
NHERF2,0.9760443605433968
UGGT1,0.9759752946126432
TXNDC12,0.9759604954939043
CTDSPL2,0.9756027874139763
LINC00261,0.9755655790547373
TMEM230,0.9755367529847723
SLC38A6,0.9754909207654441
KIF3B,0.9754232524318702
GDI2,0.9747532558322778
SMPD4,0.9743598996290648
SECISBP2,0.9743121672931976
DUSP6,0.9734923323346738
RBFOX2,0.9723365217803743
LCIIAR,0.9723338646942854
RBBP5,0.9716035644765115
NCOA5,0.9714750674950696
MEAF6,0.9703655496334074
DENND4C,0.9700512454676447
MAGI3,0.9696866908197466
ALG14,0.969641524978101
CLOCK,0.9694886879623525
DHDDS,0.9694513111275722
CBLL1,0.9694157089001727
MED21,0.9689804279205734
ATP6V0B,0.9684565254909083
PIK3CB,0.9682631304318003
URI1,0.9681250889966813
FBXO21,0.9679067585161092
PLD3,0.9676347603698261
GPAT3,0.9669578682349407
MSRA,0.9661952290168649
HARS2,0.9661712737529151
FANCI,0.9661110578168621
PPIL4,0.965791801270627
PRPF6,0.9653964740303271
KIF3C,0.9649578004838715
DHCR7,0.9648537970414495
MLXIP,0.9647596580149385
ACTR5,0.964212006419378
PDE4D,0.9640019659740369
L3HYPDH,0.9639029881099102
LAPTM4A,0.9633612801933324
LPGAT1,0.9632754144870306
PALLD,0.9631229137576247
DMXL2,0.9627397885551026
NQO1,0.9627165611887509
ITGA3,0.9616360974037805
LRIG1,0.9615694635343325
WWTR1,0.9615417418984533
ZNF276,0.9614955205994106
MRPL41,0.960644407997056
TDP2,0.9606285155527132
DDX41,0.9603569420454514
TBCB,0.9598022233091914
IPO8,0.959716246618548
AGO1,0.9586764527910347
TXNDC9,0.9583344955689168
GET3,0.9579576348091927
G3BP2,0.9572735184816143
MIDEAS,0.9572096758631785
HIVEP3,0.9565254842078676
SGTA,0.9563571767115344
ZFTRAF1,0.9546978928848575
GSDMD,0.9534464009275205
UST,0.9531808213145974
SMIM14,0.9521390178897646
CBFB,0.9515087920801228
OSBPL10,0.9514706733010101
NELFB,0.9511352583539692
FBXO8,0.9504567037899265
MRPL17,0.9502549960343769
CCNDBP1,0.9501236532735091
PHF20,0.9501107355139253
LSS,0.9500808745790708
ARL6IP4,0.9499932876343951
SIPA1,0.9495495929720941
SNX7,0.9495495804078242
ENSG00000225892,0.9495103323294728
FAM171A1,0.9494226378583308
CKAP2,0.9487382337791259
GCSHP5,0.9484139205538855
NKRF,0.9484054569367426
TMEM14A,0.9483686598332621
SLC25A23,0.9480356670646186
PXN,0.9476855453968884
GSTK1,0.947285371383705
B3GAT3,0.9471842767587162
CUL3,0.9467212794613635
GDE1,0.9466782644354899
BNIP3,0.9466711236303658
CNPPD1,0.946396360622217
MAPK14,0.9460029421952072
PSIP1,0.944582965894817
OSCP1,0.9445665113810429
CAMK1D,0.9444679033450901
ZFX,0.9443632125024193
HUWE1,0.9441455767701741
ACOT7,0.9438941126449065
PARS2,0.9438234063060502
STX17,0.9436076777575608
TTC32,0.9433869668843872
GCC1,0.9432671239716607
SLIT2,0.9431092017104885
MSANTD3,0.942728144060498
ZNF585A,0.9424426423223069
RCCD1,0.9423295669141357
ARF3,0.9414682465668478
AGTRAP,0.9405663143952256
HDAC3,0.9403461310184706
TMEM14B,0.9400924037778848
