contrast_a,contrast_b,ID_REF,n_a,n_b,median_a,median_b,delta_median_a_minus_b,mean_a,mean_b,delta_mean_a_minus_b,std_a,std_b,u_statistic,p_value,rank_biserial,q_value_bh,abs_delta_median,abs_rank_biserial
D2,not_D2,cg24989739,91,272,0.4209528097274595,0.224280174358455,0.19667263536900453,0.40220077259692927,0.30698737256924147,0.0952134000276878,0.3307656560144478,0.281527373560177,13831.5,0.04283971051379477,0.11760665804783454,0.0635792676072941,0.19667263536900453,0.11760665804783454
D2,not_D2,cg17129986,91,272,0.517380582811562,0.15929573073457598,0.358084852076986,0.44130399747130833,0.32244141258386916,0.11886258488743917,0.3302564202220029,0.2792970227974614,15232.0,0.000982582949399411,0.23076923076923084,0.0020044531811493492,0.358084852076986,0.23076923076923084
D2,not_D2,cg13910785,91,272,0.09703171071946856,0.0828583711576207,0.014173339561847867,0.22868524726423695,0.2667443602727849,-0.03805911300854797,0.25878532451652986,0.30789460354036857,10290.0,0.7377918855972898,-0.16855203619909498,0.774828697329647,0.014173339561847867,0.16855203619909498
D2,not_D2,cg00157199,91,272,0.29874233327862,0.423157168861988,-0.12441483558336802,0.4075438960938324,0.4528071067911665,-0.04526321069733408,0.3129512961729226,0.29040444897951956,10813.0,0.11801546095806824,-0.12629282482223658,0.158622931395253,0.12441483558336802,0.12629282482223658
D2,not_D2,cg16397968,91,272,0.800004108605794,0.8274432126166991,-0.027439104010905102,0.6286780261336608,0.6696016318730078,-0.04092360573934706,0.3231904066668396,0.28531523374451034,11276.0,0.20447400245859704,-0.08888170652876537,0.25636158783675655,0.027439104010905102,0.08888170652876537
D2,not_D2,cg25537993,91,272,0.150331000942535,0.33434101922834747,-0.18401001828581248,0.3066969914630411,0.34017678302257626,-0.03347979155953518,0.3229236914456107,0.2828321083521021,10921.0,0.15076286340139416,-0.11756625727213965,0.1967738396051578,0.18401001828581248,0.11756625727213965
D2,not_D2,cg19429281,91,272,0.5318174128150515,0.5604175944389655,-0.02860018162391409,0.436527725323895,0.4536469206145139,-0.017119195290618894,0.32972874372872996,0.28032046375577596,12144.0,0.9948674433356639,-0.018745959922430555,0.9954647221689652,0.02860018162391409,0.018745959922430555
D2,not_D2,cg06746318,91,272,0.938529102496672,0.71496018734276,0.22356891515391197,0.7356107172869779,0.6589796458757755,0.0766310714112024,0.3083503930705325,0.28451809177291615,14233.0,0.014511025190251728,0.15004848093083378,0.023977239243641323,0.22356891515391197,0.15004848093083378
D2,not_D2,cg18251222,91,272,0.224454307471234,0.130004233767475,0.09445007370375899,0.36164009688740556,0.2718269107775893,0.08981318610981626,0.3327713839624746,0.27421449035591366,13220.0,0.09900939178909778,0.06819650937297994,0.13540671743585583,0.09445007370375899,0.06819650937297994
D2,not_D2,cg11574174,91,272,0.3536219121457545,0.558666426146907,-0.20504451400115248,0.43724217236950347,0.488700056850472,-0.05145788448096855,0.2783022397304922,0.29567319416291876,10986.0,0.14521234305994987,-0.11231415643180354,0.19076766035200982,0.20504451400115248,0.11231415643180354
D2,not_D2,cg25834419,91,272,0.16488963307613402,0.158054807110702,0.006834825965432029,0.348252997764408,0.2914218224860445,0.05683117527836351,0.32110666244496483,0.28056103111936137,12412.0,0.36490768872461654,0.0029088558500323103,0.4253003365088771,0.006834825965432029,0.0029088558500323103
D2,not_D2,cg11549265,91,272,0.610447163902909,0.46310796306387,0.147339200839039,0.5320611432614085,0.4493673947195689,0.08269374854183964,0.309276337254016,0.2827792167967492,13834.0,0.01454722715507095,0.11780866192630901,0.02401325050358361,0.147339200839039,0.11780866192630901
D2,not_D2,cg17754510,91,272,0.764809465129219,0.329682653384837,0.435126811744382,0.6471607158832664,0.3411092839447401,0.3060514319385263,0.2654043445700447,0.2572987132459299,16332.5,7.396445373766011e-16,0.319691338073691,7.161057579612188e-15,0.435126811744382,0.319691338073691
D2,not_D2,cg07014673,91,272,0.0910802249371105,0.41321132412537254,-0.32213109918826205,0.25765063131211124,0.4263182072999801,-0.16866757598786886,0.3019339889420516,0.2732775408604374,6876.0,6.92307789912332e-10,-0.44440853264382674,3.1213155541583953e-09,0.32213109918826205,0.44440853264382674
D2,not_D2,cg21026830,91,272,0.7428632767604585,0.454139177037572,0.2887240997228865,0.6468977779677988,0.43580118431993253,0.21109659364786626,0.2708498017817734,0.27652990594596766,17277.5,5.140908159346676e-10,0.39604880413703936,2.3712676011746662e-09,0.2887240997228865,0.39604880413703936
D2,not_D2,cg17521583,91,272,0.155611171409433,0.3435508902900425,-0.18793971888060948,0.279098676685448,0.4125795903781329,-0.1334809136926849,0.2617912353035394,0.2909695270502359,8549.0,2.894473819848826e-05,-0.30922753716871365,7.486999016680875e-05,0.18793971888060948,0.30922753716871365
D2,not_D2,cg14701108,91,272,0.146190884211589,0.5421451382517726,-0.3959542540401836,0.25738608026648574,0.510501012597732,-0.2531149323312462,0.26504326714436544,0.2683230630627272,5726.0,3.0691777459190814e-13,-0.5373303167420814,2.068179074069462e-12,0.3959542540401836,0.5373303167420814
D2,not_D2,cg17960051,91,272,0.6386982120068261,0.319656745379618,0.31904146662720806,0.5137607421431463,0.32843986165281736,0.1853208804903289,0.3204403746626152,0.2612844276510675,16022.0,5.440789524502432e-07,0.2946024563671623,1.7630555814978718e-06,0.31904146662720806,0.2946024563671623
D2,not_D2,cg15650509,91,272,0.4726397639753275,0.1257845539694335,0.346855210005894,0.42093985048653926,0.2567160409070567,0.16422380957948257,0.32839955752826766,0.2620411540470292,15045.0,0.00010317510401289506,0.21565934065934056,0.0002471852036724846,0.346855210005894,0.21565934065934056
D2,not_D2,cg04206484,91,272,0.341457530619041,0.5472127711189585,-0.2057552404999175,0.3884638441214704,0.5466783796265168,-0.15821453550504638,0.2583855753053448,0.28673802460711906,8287.0,1.2798490148878989e-05,-0.3303975436328378,3.487327016043321e-05,0.2057552404999175,0.3303975436328378
D2,not_D2,cg08002427,91,272,0.57394406725461,0.533363176461592,0.040580890793017965,0.5583571874763138,0.5220789432077035,0.03627824426861026,0.2576493248271861,0.29673081843073856,12734.0,0.5648440480394994,0.02892695539754353,0.6185116220062902,0.040580890793017965,0.02892695539754353
D2,not_D2,cg23029363,91,272,0.793568633617698,0.567865347763881,0.22570328585381705,0.6382586389701023,0.5823608454841229,0.05589779348597934,0.3137552269027353,0.27688662517077584,13515.0,0.17042788666063602,0.09203296703296693,0.21910178474580266,0.22570328585381705,0.09203296703296693
D2,not_D2,cg24755163,91,272,0.337406238817788,0.34210285643210203,-0.004696617614314058,0.36586767967515865,0.37395450868107855,-0.008086829005919893,0.3255131358943247,0.2736180081912637,11107.0,0.3318976878919889,-0.10253716871363927,0.39244552583850467,0.004696617614314058,0.10253716871363927
D2,not_D2,cg17736443,91,272,0.6171428126398011,0.27667068706187503,0.34047212557792605,0.5499558858710687,0.30594211038466607,0.24401377548640263,0.2804922110667842,0.26120629719897825,17666.0,4.143184739686292e-11,0.4274402068519716,2.2227385942523025e-10,0.34047212557792605,0.4274402068519716
D2,not_D2,cg00054971,91,272,0.262048185671409,0.7996162602598275,-0.5375680745884185,0.4029077471263474,0.7190943410185731,-0.31618659389222564,0.3158838244200429,0.22196798033224616,5679.0,9.066733806901764e-14,-0.5411279896574015,6.579083192179232e-13,0.5375680745884185,0.5411279896574015
D2,not_D2,cg04892182,91,272,0.448177212356209,0.485570281212504,-0.03739306885629501,0.45657439560773844,0.4997092697129007,-0.04313487410516226,0.31506481190009944,0.27200494664708347,10769.0,0.15486238439186345,-0.12984809308338718,0.2013815141636716,0.03739306885629501,0.12984809308338718
D2,not_D2,cg25570913,91,272,0.6780876031231045,0.401693745878547,0.27639385724455745,0.6102813220063378,0.40092748199920536,0.20935384000713242,0.29180558591017314,0.2612925271731395,17193.0,9.659217553464604e-10,0.3892210730446024,4.289172981112169e-09,0.27639385724455745,0.3892210730446024
D2,not_D2,cg11090352,91,272,0.602209968394681,0.3713461729284535,0.23086379546622748,0.49526993766619154,0.3626899825629888,0.13257995510320275,0.32102294643904167,0.26292015661205215,15073.0,8.987747448681654e-05,0.21792178409825458,0.00021720027667186212,0.23086379546622748,0.21792178409825458
D2,not_D2,cg03075889,91,272,0.550883837292728,0.5719343807139705,-0.021050543421242462,0.5595922361063802,0.6078740648029575,-0.04828182869657727,0.2761894131533862,0.2852629370800309,11213.0,0.1797210210928475,-0.09397220426632191,0.2297047815603879,0.021050543421242462,0.09397220426632191
D2,not_D2,cg06193597,91,272,0.2683443248820085,0.323037763751051,-0.05469343886904249,0.2803686724220416,0.34102830442891413,-0.06065963200687252,0.2621725554004045,0.28888929813499364,10758.0,0.09399382837642001,-0.13073691014867483,0.1291129743183358,0.05469343886904249,0.13073691014867483
D2,not_D2,cg23905789,91,272,0.292372747707376,0.511261645329127,-0.218888897621751,0.3763304549005664,0.47592237704627105,-0.09959192214570467,0.25246176158150235,0.28951167492362667,8272.0,0.0145078931301896,-0.3316095669036846,0.023977239243641323,0.218888897621751,0.3316095669036846
D2,not_D2,cg20714708,91,272,0.627531772037019,0.651255692791391,-0.023723920754371908,0.6001091776069988,0.6254939366358159,-0.025384759028817094,0.2990004173222466,0.27783555908862206,11186.0,0.40846890597618957,-0.09615384615384615,0.467563992427278,0.023723920754371908,0.09615384615384615
D2,not_D2,cg02527886,91,272,0.2706229357314965,0.7759961316066795,-0.505373195875183,0.35849692988044174,0.7226460674064443,-0.3641491375260026,0.2680366102820978,0.22202634647867242,3714.0,3.1299004094798577e-22,-0.6999030381383322,1.0863245364041447e-20,0.505373195875183,0.6999030381383322
D2,not_D2,cg05383619,91,272,0.332188904731954,0.367178993357484,-0.03499008862552999,0.45126276279265953,0.4972957481188439,-0.046032985326184384,0.2876632961398152,0.28031330420068923,5896.0,0.31986178369162255,-0.5235940530058177,0.38033505789729194,0.03499008862552999,0.5235940530058177
D2,not_D2,cg02072885,91,272,0.301981792321629,0.106598595518752,0.19538319680287697,0.35910238704647207,0.236547275694829,0.12255511135164307,0.327666451883461,0.2587392254434227,14615.0,0.00564492269757158,0.1809146735617324,0.010076620309838592,0.19538319680287697,0.1809146735617324
D2,not_D2,cg05291429,91,272,0.923939613833395,0.941060137955868,-0.017120524122473002,0.7489920657092624,0.7892820940076944,-0.04029002829843209,0.30441769425955933,0.27309037740857983,9583.0,0.00479502610790003,-0.22567873303167418,0.008689353440689858,0.017120524122473002,0.22567873303167418
D2,not_D2,cg13180315,91,272,0.7376282595175401,0.5516710748594329,0.18595718465810718,0.6658124889356629,0.523788449481988,0.14202403945367492,0.25692844891898026,0.28028299300398574,14412.0,2.830915958596985e-05,0.16451195862960577,7.347617314102036e-05,0.18595718465810718,0.16451195862960577
D2,not_D2,cg07393736,91,272,0.442385767389532,0.169349946061482,0.27303582132805004,0.4106439590333773,0.28453970498001757,0.12610425405335973,0.2963009899469028,0.26871016499007955,15230.0,0.0007894974756380251,0.23060762766645126,0.0016338937823634624,0.27303582132805004,0.23060762766645126
D2,not_D2,cg14708218,91,272,0.182984665587199,0.1116925167665095,0.0712921488206895,0.33103128698878825,0.25089538932874156,0.0801358976600467,0.33518281744631684,0.25709699781129214,12390.0,0.5433728720705556,0.0011312217194570096,0.5996169411504697,0.0712921488206895,0.0011312217194570096
D2,not_D2,cg08537890,91,272,0.5445757494370604,0.5532320952744065,-0.008656345837346091,0.4831856244014947,0.5037053594014294,-0.020519734999934647,0.278301341584171,0.2817310196221355,5173.0,0.5876292057278458,-0.5820135746606334,0.6402584503463127,0.008656345837346091,0.5820135746606334
D2,not_D2,cg12036633,91,272,0.405774911616914,0.4226648365739275,-0.016889924957013525,0.4474553499920093,0.46343461717646806,-0.015979267184458745,0.28926139891759134,0.2781318834402094,12066.0,0.7209519452724473,-0.025048480930833894,0.7590565858838147,0.016889924957013525,0.025048480930833894
D2,not_D2,cg22933800,91,272,0.381357730573636,0.445227680468936,-0.06386994989530004,0.32328906001917757,0.38349926471059625,-0.06021020469141869,0.2734376880712339,0.28159861508370954,10431.0,0.039340093464508445,-0.1571590174531351,0.05887472832162294,0.06386994989530004,0.1571590174531351
D2,not_D2,cg17920646,91,272,0.63315797413566,0.655534966351175,-0.022376992215515035,0.5748395962929427,0.5944112921909793,-0.019571695898036645,0.2957017031649243,0.27487425069619537,11406.0,0.6825147403156135,-0.07837750484809314,0.72654326199235,0.022376992215515035,0.07837750484809314
D2,not_D2,cg01558040,91,272,0.162417288764447,0.2648156673212515,-0.1023983785568045,0.3068395149139613,0.3076970834103528,-0.0008575684963915142,0.3148737599694624,0.2672207261962646,11109.0,0.3853433784995284,-0.1023755656108597,0.445277765772508,0.1023983785568045,0.1023755656108597
D2,not_D2,cg27555582,91,272,0.260920594742187,0.305698782272777,-0.04477818753059004,0.34256218005283356,0.3431266223539757,-0.0005644423011421096,0.3105009830449916,0.2682256417809264,11126.5,0.3695285611911805,-0.10096153846153844,0.4296228757055775,0.04477818753059004,0.10096153846153844
D2,not_D2,cg14859874,91,272,0.439301771335062,0.453129761957195,-0.013827990622133024,0.4134093022601011,0.43327592452257985,-0.01986662226247876,0.2748826682204032,0.2806071175633008,12028.0,0.688389382363966,-0.028118939883645777,0.731084730632929,0.013827990622133024,0.028118939883645777
D2,not_D2,cg21498547,91,272,0.398586425515482,0.451708069258619,-0.05312164374313699,0.32152970358634814,0.38397650760106533,-0.062446804014717194,0.23937987399999225,0.2897472452197974,10502.0,0.030605595501974336,-0.15142210730446026,0.04699876459148393,0.05312164374313699,0.15142210730446026
D2,not_D2,cg18924324,91,272,0.7029090064001176,0.5552691115129285,0.1476398948871891,0.577752276093051,0.5056941349909498,0.07205814110210118,0.3147190312964286,0.2634893356599897,13130.0,0.005080726063395954,0.060924369747899165,0.009151163658854385,0.1476398948871891,0.060924369747899165
D2,not_D2,cg17480035,91,272,0.22274354395573348,0.348580644814847,-0.12583710085911354,0.3192739845529776,0.3833685128184512,-0.06409452826547357,0.2661879467588293,0.28114978279668795,9584.0,0.08077572903175767,-0.2255979314802844,0.11272080523549773,0.12583710085911354,0.2255979314802844
D2,not_D2,cg14262681,91,272,0.2350417532325095,0.569582787394457,-0.33454103416194747,0.36116509499867216,0.536472944590066,-0.17530784959139384,0.3397330310609254,0.23993723626587551,8446.0,1.2420923664088626e-05,-0.31755009696186165,3.395550482254955e-05,0.33454103416194747,0.31755009696186165
D2,not_D2,cg00768487,91,272,0.687213261360876,0.5041960724211575,0.18301718893971852,0.5972969046390536,0.4787067910124111,0.11859011362664251,0.28106086522013213,0.27152836116179296,14614.0,0.00017178764115703096,0.18083387201034262,0.00039437015876269733,0.18301718893971852,0.18083387201034262
D2,not_D2,cg04145681,91,272,0.0796380755362637,0.0721722777221187,0.007465797814144998,0.29109945112657176,0.28599150641401794,0.005107944712553825,0.2769878976938691,0.2792772482197771,12585.0,0.7686966718800605,0.016887524240465357,0.8027346812200741,0.007465797814144998,0.016887524240465357
D2,not_D2,cg07712165,91,272,0.899471443225144,0.904387432382695,-0.004915989157550982,0.7342594284933397,0.7583455911338095,-0.02408616264046981,0.28504455502649706,0.27595941712087824,11449.0,0.28495598292851154,-0.07490303813833221,0.343651691906068,0.004915989157550982,0.07490303813833221
D2,not_D2,cg24879782,91,272,0.568300754683104,0.4483887621819095,0.11991199250119455,0.50655203838677,0.39332239929817614,0.11322963908859385,0.307711083037224,0.2618809127026338,15199.0,0.0011244487533566504,0.2281027795733679,0.002266120018856611,0.11991199250119455,0.2281027795733679
D2,not_D2,cg00450784,91,272,0.5330364846645705,0.1182591913493875,0.41477729331518304,0.48985412256469024,0.2172084386818573,0.27264568388283295,0.3328987866953932,0.2177944218294097,17161.0,7.728587389311159e-10,0.38663542340012924,3.4564344317133987e-09,0.41477729331518304,0.38663542340012924
D2,not_D2,cg15992563,91,272,0.292926049632741,0.2358354480614335,0.05709060157130749,0.3855295176396747,0.30565456663215895,0.07987495100751574,0.3323341679057986,0.2542180653945543,13446.5,0.17748234544233954,0.08649806076276656,0.22707567226501987,0.05709060157130749,0.08649806076276656
D2,not_D2,cg14386951,91,272,0.5162374419089595,0.174939830712862,0.3412976111960975,0.4567973958246343,0.2902541540139292,0.16654324181070512,0.319651605165203,0.2488884373606919,14455.0,0.0002195134294344988,0.16798642533936659,0.000496636718177599,0.3412976111960975,0.16798642533936659
D2,not_D2,cg10327440,91,272,0.465538812547872,0.452122111590063,0.013416700957809002,0.4746467430377769,0.455241965568479,0.019404777469297863,0.29042640053562413,0.27369567877032563,13457.0,0.21240476129427543,0.08734647705235932,0.2653069713893023,0.013416700957809002,0.08734647705235932
D2,not_D2,cg13777681,91,272,0.631494183343976,0.315792890499644,0.315701292844332,0.5322542288745257,0.3623077351589196,0.16994649371560605,0.3112899951928011,0.2514310406553164,14599.5,5.526788098239648e-06,0.17966224951519072,1.582699913585237e-05,0.315701292844332,0.17966224951519072
D2,not_D2,cg08370996,91,272,0.124811228474969,0.323285042898514,-0.198473814423545,0.31909978303658854,0.35785140989716735,-0.038751626860578814,0.3011408168122565,0.2684750665897719,10729.0,0.057408482943187816,-0.13308015513897864,0.08276886237483826,0.198473814423545,0.13308015513897864
D2,not_D2,cg14858469,91,272,0.0900156370275471,0.176390543221686,-0.08637490619413891,0.2898230561739619,0.3043738228758104,-0.014550766701848461,0.3052826499725082,0.26733613907303627,11495.0,0.35912431940043554,-0.07118616677440204,0.4199060297481679,0.08637490619413891,0.07118616677440204
D2,not_D2,cg05224126,91,272,0.181190520657235,0.6492786861348885,-0.4680881654776535,0.2908329545861253,0.6123749407360737,-0.3215419861499484,0.2653502796883957,0.230298520358423,4459.0,6.465515809030916e-20,-0.6397058823529411,1.2828404382997848e-18,0.4680881654776535,0.6397058823529411
D2,not_D2,cg24838949,91,272,0.448436370293874,0.776686495720076,-0.32825012542620197,0.5024029475741842,0.7167556378004987,-0.21435269022631442,0.29435175450822243,0.2487348657046311,7074.0,3.575288800402581e-09,-0.42840982546864903,1.481064126098832e-08,0.32825012542620197,0.42840982546864903
D2,not_D2,cg13033971,91,272,0.64319464384852,0.6931570817632935,-0.049962437914773505,0.5598288575078539,0.6366388699699713,-0.07681001246211738,0.2749128581173778,0.2748222220553919,9711.0,0.0056978139591550145,-0.21533613445378152,0.010160153279520355,0.049962437914773505,0.21533613445378152
D2,not_D2,cg23042706,91,272,0.0793854859163236,0.21319853249871001,-0.1338130465823864,0.2841592737824231,0.3251895892548196,-0.041030315472396495,0.30262690402541015,0.2667579589215611,9749.0,0.0032286920178436905,-0.21226567550096964,0.006041714105246427,0.1338130465823864,0.21226567550096964
D2,not_D2,cg06430465,91,272,0.328851512110864,0.727763481489029,-0.39891196937816503,0.42563497572367726,0.6674023615422692,-0.24176738581859192,0.2860661854526447,0.24486959923543886,6519.0,3.265944000055355e-11,-0.4732546864899806,1.7749695652474757e-10,0.39891196937816503,0.4732546864899806
D2,not_D2,cg07813142,91,272,0.698830777912949,0.4852838697522245,0.21354690816072452,0.5884054323864581,0.434323998955979,0.15408143343047914,0.28542817471954396,0.262526407282998,16935.0,1.4338320211041286e-07,0.3683742727860375,4.947660528309622e-07,0.21354690816072452,0.3683742727860375
D2,not_D2,cg01774894,91,272,0.370395436242692,0.40500132181753,-0.03460588557483801,0.4183394666549322,0.40875337468072265,0.009586091974209565,0.30213322397318837,0.26740487315220757,11933.0,0.9092733886258931,-0.035795087265675485,0.9257517701342833,0.03460588557483801,0.035795087265675485
D2,not_D2,cg04131969,91,272,0.457752563855263,0.453102617950228,0.00464994590503498,0.4654385790601684,0.45434353590860627,0.011095043151562123,0.2709823825489366,0.27760736145531384,12815.0,0.6128125914955505,0.03547188106011645,0.6620706476831789,0.00464994590503498,0.03547188106011645
D2,not_D2,cg12749132,91,272,0.669567003686258,0.286380151474302,0.383186852211956,0.5861787093526478,0.3122797491382852,0.2738989602143626,0.2592798107128975,0.24534712776952045,19160.0,1.4051744080457252e-15,0.5481577246283129,1.2867897509576238e-14,0.383186852211956,0.5481577246283129
D2,not_D2,cg27586797,91,272,0.499715038756774,0.5236979171445245,-0.02398287838775054,0.4510651273195275,0.46771406141266314,-0.016648934093135614,0.2607020963002332,0.2805042148586069,11792.0,0.5006903522356838,-0.04718810601163548,0.5586814910016557,0.02398287838775054,0.04718810601163548
D2,not_D2,cg12655190,91,272,0.669825532349448,0.234424537950534,0.435400994398914,0.5778154110088121,0.29646506098472697,0.2813503500240851,0.26156950335003143,0.2421404377214335,19044.0,3.902205398166661e-16,0.5387847446670977,3.925759957914146e-15,0.435400994398914,0.5387847446670977
D2,not_D2,cg13686615,91,272,0.453832281851306,0.443665862882224,0.010166418969081992,0.40899508542484336,0.3802100092214796,0.02878507620336379,0.30888170242680435,0.2629996575988421,13308.0,0.28236350063567706,0.07530704589528114,0.34101872057448923,0.010166418969081992,0.07530704589528114
D2,not_D2,cg16283362,91,272,0.807728463709052,0.3642819945355905,0.44344646917346153,0.7076142563699359,0.36873416893614647,0.33888008743378945,0.22242040105292865,0.23679321008428164,20796.0,2.7308083227053375e-23,0.6803490627020039,1.325635108109387e-21,0.44344646917346153,0.6803490627020039
