contrast_a,contrast_b,ID_REF,n_a,n_b,median_a,median_b,delta_median_a_minus_b,mean_a,mean_b,delta_mean_a_minus_b,std_a,std_b,u_statistic,p_value,rank_biserial,q_value_bh,abs_delta_median,abs_rank_biserial
D2,not_D2,cg24298423,91,272,0.338053840257923,0.760645852864239,-0.422592012606316,0.4106528158685337,0.7223343401835394,-0.3116815243150057,0.20776654510738227,0.153984185804217,3281.0,9.035419541086579e-26,-0.7348901098901099,1.411784303294778e-23,0.422592012606316,0.7348901098901099
D2,not_D2,cg00141929,91,272,0.292314641783131,0.640572210807307,-0.348257569024176,0.3440332887576072,0.6243323530745388,-0.28029906431693163,0.1717728995606841,0.17944076149278074,3286.0,9.604585260530299e-26,-0.734486102133161,1.4552401909894391e-23,0.348257569024176,0.734486102133161
D2,not_D2,cg07264876,91,272,0.197167669061124,0.50014994084018,-0.302982271779056,0.2511102321191457,0.5161007756594811,-0.2649905435403354,0.16918997732575008,0.1839898913851376,3276.0,1.0375750261469603e-25,-0.7352941176470589,1.5258456266867063e-23,0.302982271779056,0.7352941176470589
D2,not_D2,cg15877425,91,272,0.180860021696512,0.5946268900648215,-0.4137668683683095,0.2364726632369685,0.5685229062087197,-0.33205024297175123,0.1924961089418605,0.22482898610444785,3025.0,1.102943514980964e-25,-0.7555753070458953,1.5756335928299485e-23,0.4137668683683095,0.7555753070458953
D2,not_D2,cg01346596,91,272,0.322658162966176,0.714029064362567,-0.39137090139639097,0.36196584996203135,0.6825688020499644,-0.32060295208793305,0.19670746214711524,0.19273682578057874,3228.0,1.1619032061758644e-25,-0.7391725921137686,1.613754453022034e-23,0.39137090139639097,0.7391725921137686
D2,not_D2,cg09169764,91,272,0.183711707244252,0.495705360923314,-0.311993653679062,0.23954121811591675,0.4998740199923249,-0.26033280187640817,0.15551973669550426,0.1874079452480837,3309.0,1.2715496361893847e-25,-0.7326276664511959,1.7183103191748441e-23,0.311993653679062,0.7326276664511959
D2,not_D2,cg05040893,91,272,0.267828862408588,0.680112570245331,-0.412283707836743,0.34567186154794033,0.6529842834327614,-0.30731242188482105,0.19436541990972395,0.18446251592804042,3319.0,1.436213511081226e-25,-0.7318196509372981,1.8897546198437185e-23,0.412283707836743,0.7318196509372981
D2,not_D2,cg23729283,91,272,0.249857927135499,0.6669108716304455,-0.41705294449494645,0.3223652682798231,0.6225327745635455,-0.3001675062837224,0.19075641066810087,0.18391729845095353,3334.0,1.7236140640236529e-25,-0.7306076276664513,2.2097616205431448e-23,0.41705294449494645,0.7306076276664513
D2,not_D2,cg05624196,91,272,0.211363518897063,0.649908141811242,-0.438544622914179,0.2881815244284932,0.5959287001286819,-0.3077471757001887,0.193188143761367,0.18942772633643587,3350.0,2.5584518893618754e-25,-0.7293148028442147,3.198064861702344e-23,0.438544622914179,0.7293148028442147
D2,not_D2,cg14453174,91,272,0.289931476046251,0.686554621198183,-0.396623145151932,0.3544949717466528,0.6598294257335632,-0.3053344539869104,0.20405590543626181,0.1548803820446941,3310.0,3.165686273779461e-25,-0.7325468648998061,3.768674135451739e-23,0.396623145151932,0.7325468648998061
D2,not_D2,cg20637405,91,272,0.236511150998459,0.493642664313671,-0.257131513315212,0.27157615721254785,0.527245774085186,-0.2556696168726382,0.1284853105077954,0.19812710618920837,3187.0,3.1213291180678377e-25,-0.7424854557207499,3.768674135451739e-23,0.257131513315212,0.7424854557207499
D2,not_D2,cg05676570,91,272,0.264042410180055,0.614014559403949,-0.349972149223894,0.3182765714032347,0.5980267153218576,-0.2797501439186229,0.18150276932504897,0.17245657629363118,3390.0,3.3967112521713846e-25,-0.7260827407886231,3.8598991501947556e-23,0.349972149223894,0.7260827407886231
D2,not_D2,cg19212767,91,272,0.244366578273393,0.466977008601063,-0.22261043032767,0.27682150106038234,0.5227909128360457,-0.2459694117756634,0.14166145764471832,0.20184226360948512,3240.0,3.325231932888646e-25,-0.7382029734970912,3.8598991501947556e-23,0.22261043032767,0.7382029734970912
D2,not_D2,cg20005074,91,272,0.18210573933298402,0.597456415807115,-0.41535067647413093,0.25347443003516656,0.5736025681837071,-0.3201281381485406,0.20880028263576011,0.19052021037797767,3304.0,3.588928922325461e-25,-0.7330316742081449,3.901009698179849e-23,0.41535067647413093,0.7330316742081449
D2,not_D2,cg06145336,91,272,0.774825441972188,0.5219957950634375,0.2528296469087504,0.7425980445342939,0.5022429532441163,0.24035509129017762,0.1385521052057546,0.19971145211444788,21359.0,3.522013590844327e-25,0.7258403361344539,3.901009698179849e-23,0.2528296469087504,0.7258403361344539
D2,not_D2,cg08708778,91,272,0.283844223128846,0.720034660356744,-0.436190437227898,0.350038915769647,0.6692693716762864,-0.3192304559066394,0.20226968802809184,0.18997354002511224,3364.0,4.54488546159173e-25,-0.7281835811247577,4.834984533608224e-23,0.436190437227898,0.7281835811247577
D2,not_D2,cg23720929,91,272,0.224739009739418,0.6330893789572909,-0.40835036921787293,0.2954624136647552,0.5843791454053288,-0.2889167317405736,0.186613706476417,0.17418563797271855,3425.0,5.179432876318676e-25,-0.7232546864899806,5.285135588080282e-23,0.40835036921787293,0.7232546864899806
D2,not_D2,cg17504591,91,272,0.216791489732624,0.513173708114388,-0.29638221838176404,0.23905970894405015,0.5199926968106064,-0.2809329878665563,0.15587577477408335,0.20908816142649544,3163.0,5.132263163395281e-25,-0.7444246929541047,5.285135588080282e-23,0.29638221838176404,0.7444246929541047
D2,not_D2,cg12744758,91,272,0.189956163357109,0.550412759742177,-0.360456596385068,0.26455063813132185,0.5508399692497321,-0.28628933111841026,0.18815366664329472,0.17852662416280263,3206.0,5.871963007533986e-25,-0.7409502262443439,5.871963007533986e-23,0.360456596385068,0.7409502262443439
D2,not_D2,cg08900233,91,272,0.40242159146233647,0.8293630129759165,-0.42694142151358005,0.45507352018188346,0.7836677171303668,-0.3285941969484833,0.2367261969996259,0.14806845004393956,3345.0,7.219548530905547e-25,-0.7297188106011636,7.077988755789752e-23,0.42694142151358005,0.7297188106011636
D2,not_D2,cg16518165,91,272,0.312829391723854,0.712342288841235,-0.39951289711738097,0.38170386119629474,0.6746835290459077,-0.29297966784961293,0.20148030311664755,0.1557521652741145,3443.0,7.872119759063818e-25,-0.7218002585649644,7.569345922176748e-23,0.39951289711738097,0.7218002585649644
D2,not_D2,cg19754180,91,272,0.282381933481606,0.6055815435832366,-0.32319961010163056,0.3283414066243848,0.5977855453485915,-0.2694441387242067,0.1732082498305741,0.17802742220651088,3466.0,8.472710217529235e-25,-0.7199418228829993,7.993122846725694e-23,0.32319961010163056,0.7199418228829993
D2,not_D2,cg19432505,91,272,0.385256001395839,0.900603419166506,-0.515347417770667,0.48699836081041986,0.8457573379298975,-0.35875897711947763,0.2613241177701714,0.13475502769041314,3426.0,9.635776882366283e-25,-0.7231738849385908,8.603372216398467e-23,0.515347417770667,0.7231738849385908
D2,not_D2,cg25890678,91,272,0.430359581499589,0.824148718533233,-0.39378913703364404,0.46301005147207186,0.7879155751920649,-0.32490552371999304,0.23857541111531058,0.13222092401785895,3459.0,9.540370428089661e-25,-0.7205074337427279,8.603372216398467e-23,0.39378913703364404,0.7205074337427279
D2,not_D2,cg16163558,91,272,0.357686776007176,0.701819347833122,-0.34413257182594603,0.3890319709649288,0.6686475999721653,-0.27961562900723647,0.1788035059356729,0.1722270678963445,3476.0,9.55009987472774e-25,-0.7191338073691015,8.603372216398467e-23,0.34413257182594603,0.7191338073691015
D2,not_D2,cg14886530,91,272,0.30311685551605,0.7662281680371434,-0.46311131252109344,0.39589823109554484,0.7363821169163248,-0.34048388582078,0.23471503864171378,0.1333016580785292,3488.0,1.1023383545109845e-24,-0.718164188752424,9.669634688692846e-23,0.46311131252109344,0.718164188752424
D2,not_D2,cg08688169,91,272,0.201937846553137,0.5553350635466465,-0.3533972169935095,0.26378918809494684,0.5494256549556631,-0.28563646686071625,0.19385498249371552,0.19981284761464474,3457.0,1.1415238142322843e-24,-0.7206690368455074,9.84072253648521e-23,0.3533972169935095,0.7206690368455074
D2,not_D2,cg01493297,91,272,0.31668425715441,0.6493878610931985,-0.33270360393878845,0.3586723046716804,0.6324826807295296,-0.27381037605784925,0.17223088380215146,0.178613798857634,3507.0,1.3829257453371762e-24,-0.7166289592760181,1.1719709706247256e-22,0.33270360393878845,0.7166289592760181
D2,not_D2,cg18267436,91,272,0.336323844445166,0.7885750302494735,-0.4522511858043075,0.4309067470071096,0.7519193535574994,-0.32101260655038977,0.22648344428683753,0.12637027244295787,3513.0,1.4854432465738248e-24,-0.7161441499676794,1.2378693721448538e-22,0.4522511858043075,0.7161441499676794
D2,not_D2,cg19624630,91,272,0.289752030660476,0.7198332357466906,-0.43008120508621456,0.3764010195867621,0.6845576001534641,-0.30815658056670203,0.21741943261283897,0.16047542517267124,3521.0,1.633930452376694e-24,-0.7154977375565611,1.3392872560464705e-22,0.43008120508621456,0.7154977375565611
D2,not_D2,cg25553466,91,272,0.0717729082591675,0.258695411883209,-0.1869225036240415,0.10200790381324158,0.32434189237106403,-0.22233398855782244,0.1051031111665486,0.2171721924497382,3263.0,1.775315422308697e-24,-0.7363445378151261,1.43170598573282e-22,0.1869225036240415,0.7363445378151261
D2,not_D2,cg05869611,91,272,0.190408229228707,0.645145375931148,-0.4547371467024409,0.2929593071311231,0.6218674703488878,-0.32890816321776467,0.2226939906138541,0.16912691150999176,3537.0,1.976416731957814e-24,-0.7142049127343245,1.538493292825301e-22,0.4547371467024409,0.7142049127343245
D2,not_D2,cg16353508,91,272,0.294123277651556,0.6616189444699195,-0.36749566681836354,0.34286589834069753,0.6518679967634933,-0.30900209842279575,0.208816441245999,0.1927057592091315,3538.0,2.0000412806728914e-24,-0.7141241111829347,1.538493292825301e-22,0.36749566681836354,0.7141241111829347
D2,not_D2,cg26800915,91,272,0.2136841291382045,0.4791037488156295,-0.265419619677425,0.2425721109323551,0.49501427463935416,-0.25244216370699907,0.1334933502981531,0.19728688848203563,3427.0,1.9472284833104642e-24,-0.723093083387201,1.538493292825301e-22,0.265419619677425,0.723093083387201
D2,not_D2,cg16278877,91,272,0.223206923079109,0.663193116595874,-0.439986193516765,0.29599671378005665,0.6169385501264751,-0.3209418363464185,0.20429851229004653,0.21663412671803392,3460.0,2.1909160288371383e-24,-0.7204266321913381,1.6597848703311655e-22,0.439986193516765,0.7204266321913381
D2,not_D2,cg25469381,91,272,0.3179199669293465,0.7716753525927125,-0.453755385663366,0.39109199331007355,0.7284027954523308,-0.3373108021422572,0.23592622539405492,0.16750867775261746,3440.0,2.2770254642454795e-24,-0.7220426632191338,1.6992727345115518e-22,0.453755385663366,0.7220426632191338
D2,not_D2,cg05042749,91,272,0.322004271681391,0.660313913148526,-0.33830964146713505,0.36436844062044477,0.6558722587155624,-0.29150381809511766,0.19780868536902016,0.1717028560576856,3536.0,2.39450649961593e-24,-0.7142857142857143,1.7606665438352427e-22,0.33830964146713505,0.7142857142857143
D2,not_D2,cg00863007,91,272,0.312246806379767,0.6968396112991164,-0.38459280491934944,0.3722902625049761,0.6741763922190227,-0.3018861297140466,0.21164272801741532,0.15034857492615356,3558.0,2.5358721178181224e-24,-0.712508080155139,1.8375884911725524e-22,0.38459280491934944,0.712508080155139
D2,not_D2,cg10723575,91,272,0.231825301490572,0.6651658895116594,-0.43334058802108744,0.3200104620496183,0.6371736499731196,-0.31716318792350134,0.214929326593029,0.17632233387814572,3526.0,2.6081300014906915e-24,-0.7150937297996122,1.8504718751512052e-22,0.43334058802108744,0.7150937297996122
D2,not_D2,cg01248385,91,272,0.245567391197987,0.576944272417649,-0.331376881219662,0.2951016777753096,0.5633309788280881,-0.26822930105277853,0.1706925076705548,0.18086664660218799,3561.0,2.6276700627147112e-24,-0.7122656755009696,1.8504718751512052e-22,0.331376881219662,0.7122656755009696
D2,not_D2,cg20377881,91,272,0.297321911720269,0.6884523766897614,-0.39113046496949244,0.3612036714587742,0.6478300214562033,-0.2866263499974291,0.19486038823772536,0.1652995780011931,3570.0,2.9232794730844927e-24,-0.7115384615384616,2.0260912681160048e-22,0.39113046496949244,0.7115384615384616
D2,not_D2,cg08058160,91,272,0.260269975096432,0.6076988165445525,-0.3474288414481205,0.318335524105535,0.5980546179327976,-0.27971909382726257,0.18550383084449834,0.19022084173953416,3571.0,2.958093251449367e-24,-0.7114576599870718,2.0260912681160048e-22,0.3474288414481205,0.7114576599870718
D2,not_D2,cg24980551,91,272,0.252749559380987,0.610700272935408,-0.357950713554421,0.30859364680709406,0.6205433838867404,-0.3119497370796463,0.19827657127624526,0.22149887393691967,3426.0,3.337760721208128e-24,-0.7231738849385908,2.255243730546033e-22,0.357950713554421,0.7231738849385908
D2,not_D2,cg18116971,91,272,0.718693786124413,0.42676759649331353,0.2919261896310995,0.6784754704355466,0.40756299920217537,0.2709124712333712,0.16879198674026497,0.19649647149528007,21168.0,3.449844446413587e-24,0.7104072398190044,2.2998962976090578e-22,0.2919261896310995,0.7104072398190044
D2,not_D2,cg20064139,91,272,0.232130828634151,0.6867810790490825,-0.45465025041493146,0.3245943355389502,0.6583700573245266,-0.3337757217855764,0.22557943642410835,0.212035634679747,3515.0,3.729180571350802e-24,-0.7159825468648998,2.4534082706255274e-22,0.45465025041493146,0.7159825468648998
D2,not_D2,cg14379939,91,272,0.137891625994309,0.4869635285152225,-0.3490719025209135,0.2194589736826911,0.4809538266208907,-0.26149485293819963,0.18497640437243298,0.17562244078110736,3595.0,3.928588042774659e-24,-0.7095184227537168,2.5510311966069214e-22,0.3490719025209135,0.7095184227537168
D2,not_D2,cg18010718,91,272,0.148471167818127,0.501545111207529,-0.353073943389402,0.21427746057512456,0.5088278625282726,-0.2945504019531481,0.17950972072972493,0.23734109329668626,3559.0,4.74691243459801e-24,-0.7124272786037492,3.0428925862807755e-22,0.353073943389402,0.7124272786037492
D2,not_D2,cg23493867,91,272,0.305122118444554,0.671129723098777,-0.36600760465422305,0.34887400496548576,0.6408749561294291,-0.29200095116394337,0.19551635719387378,0.1793382822931179,3598.0,4.994903121032226e-24,-0.7092760180995474,3.1613310892609025e-22,0.36600760465422305,0.7092760180995474
D2,not_D2,cg02320784,91,272,0.208789772060525,0.511000235820626,-0.3022104637601011,0.2584838268114718,0.5104322542670102,-0.2519484274555384,0.1563378507016392,0.18691620080785687,3618.0,5.152488092719847e-24,-0.7076599870717517,3.2203050579499044e-22,0.3022104637601011,0.7076599870717517
D2,not_D2,cg25722945,91,272,0.341548389878792,0.721543297023497,-0.37999490714470496,0.3618743489989141,0.6587154661226278,-0.2968411171237137,0.18001429748167772,0.18004425641573005,3061.0,5.330970490864062e-24,-0.752666451195863,3.29072252522473e-22,0.37999490714470496,0.752666451195863
D2,not_D2,cg18084999,91,272,0.347330013793539,0.758180117698528,-0.410850103904989,0.42325391203137075,0.7214570769394328,-0.2982031649080621,0.21179767248181514,0.14622969839748842,3625.0,5.595038301514665e-24,-0.7070943762120232,3.411608720435771e-22,0.410850103904989,0.7070943762120232
D2,not_D2,cg17393083,91,272,0.257235781985184,0.56987421199359,-0.312638430008406,0.3100942400634584,0.5700992199374944,-0.2600049798740359,0.18307585492583098,0.18822426165823872,3644.0,6.995119322988058e-24,-0.7055591467356173,4.213927303004854e-22,0.312638430008406,0.7055591467356173
D2,not_D2,cg13913085,91,272,0.33354336909083,0.728170728541751,-0.39462735945092103,0.39939251734674186,0.6830008497905331,-0.28360833244379124,0.19677089517292953,0.16337730528733127,3633.0,7.547518776067668e-24,-0.7064479638009049,4.492570700040279e-22,0.39462735945092103,0.7064479638009049
D2,not_D2,cg20595750,91,272,0.21083456599809,0.482645896871236,-0.271811330873146,0.24406607957812604,0.5100278688758715,-0.26596178929774544,0.14857528987918608,0.22229110939788174,3605.0,8.194553356744544e-24,-0.7087104072398189,4.820325503967379e-22,0.271811330873146,0.7087104072398189
D2,not_D2,cg07464250,91,272,0.2092101032427,0.527251173735188,-0.31804107049248803,0.25987775437729915,0.5165497800488683,-0.25667202567156916,0.15247868641093737,0.18606424118027837,3644.0,8.590185180439136e-24,-0.7055591467356173,4.9942937095576375e-22,0.31804107049248803,0.7055591467356173
D2,not_D2,cg09382096,91,272,0.709870332873893,0.49024870322108,0.219621629652813,0.6997867523441863,0.45395777554462535,0.24582897679956095,0.11499677373455745,0.21497595720315094,21080.0,9.713007748950226e-24,0.7032967032967032,5.582188361465648e-22,0.219621629652813,0.7032967032967032
D2,not_D2,cg06850158,91,272,0.372594716116782,0.813029229751355,-0.44043451363457303,0.45330647699989485,0.7535335221119714,-0.3002270451120766,0.22079590473635188,0.1554826576196684,3673.0,9.827358632837499e-24,-0.7032159017453135,5.583726495930397e-22,0.44043451363457303,0.7032159017453135
D2,not_D2,cg08610281,91,272,0.258750187190329,0.612667484516023,-0.35391729732569405,0.32046105964737126,0.6029417138283795,-0.2824806541810082,0.1976148711111524,0.17996280239421933,3657.0,1.0007572795132538e-23,-0.70450872656755,5.622231907377831e-22,0.35391729732569405,0.70450872656755
D2,not_D2,cg06580014,91,272,0.218942699538698,0.529960881507989,-0.31101818196929104,0.28336928437819214,0.5430543839834837,-0.25968509960529157,0.1796965946392074,0.18601891573877988,3678.0,1.0419420367818452e-23,-0.7028118939883645,5.788566871010251e-22,0.31101818196929104,0.7028118939883645
D2,not_D2,cg17650397,91,272,0.318956154842123,0.7079678637791185,-0.3890117089369955,0.3827614649802339,0.6653015264817432,-0.28254006150150934,0.19694957600085766,0.18058357761274602,3686.0,1.144101541835755e-23,-0.7021654815772462,6.286272207888764e-22,0.3890117089369955,0.7021654815772462
D2,not_D2,cg12938020,91,272,0.7480042478825519,0.4238024301981525,0.32420181768439943,0.6840850461114777,0.4145891203778133,0.2694959257336644,0.1625780410954215,0.1969932789141064,20578.0,1.1609910729942673e-23,0.6627343244990305,6.309734092360148e-22,0.32420181768439943,0.6627343244990305
D2,not_D2,cg23173687,91,272,0.365635995046153,0.7593309907485465,-0.39369499570239347,0.41469359257674254,0.7249952451672612,-0.3103016525905187,0.22914494744237632,0.13866998132016609,3689.0,1.1849171777316376e-23,-0.7019230769230769,6.370522460922783e-22,0.39369499570239347,0.7019230769230769
D2,not_D2,cg14113970,91,272,0.198191725549381,0.5287562429628425,-0.3305645174134615,0.26416122985260315,0.5312020033478222,-0.26704077349521904,0.1790948463178224,0.1840345647028481,3690.0,1.1988402742618932e-23,-0.7018422753716871,6.376809969478155e-22,0.3305645174134615,0.7018422753716871
