gene_id,median_log1p_treated,median_log1p_untreated,delta_log1p_treated_minus_untreated,u_statistic,p_treatment,spearman_rho_with_R,p_R_correlation,detected_frac_treated,detected_frac_untreated,n_detected_total,q_treatment_bh,q_R_correlation_bh,gene_id_stripped,gene_symbol,gene_biotype,chromosome,bridge_direction,bridge_score
ENSG00000230916,1.0986122886681096,0.0,1.0986122886681096,384116.0,4.750736093728843e-100,0.1673423365593774,8.477974330311628e-12,0.7183462532299741,0.1724960254372019,495,2.46982851619473e-96,7.764340965514111e-11,ENSG00000230916,MTCO1P53,processed_pseudogene,chrX,treated_up_R_positive,0.1838443473585667
ENSG00000215030,4.867534450455582,4.051747139190485,0.8157873112650975,305499.5,3.042265042783957e-14,0.22324919775546279,5.015545410020918e-20,0.9896640826873385,0.9833068362480127,1620,2.0233981552144983e-12,2.0424269970598237e-18,ENSG00000215030,RPL13P12,processed_pseudogene,chr17,treated_up_R_positive,0.18212386277901904
ENSG00000225972,0.6931471805599453,0.0,0.6931471805599453,340858.5,2.5031853848898627e-49,0.2206484739889872,1.3756515562462294e-19,0.599483204134367,0.20429252782193957,489,1.9044356514846215e-46,5.291084956102175e-18,ENSG00000225972,MTND1P23,unprocessed_pseudogene,chr1,treated_up_R_positive,0.15294186764032092
ENSG00000233762,4.499809670330265,3.8066624897703196,0.6931471805599454,291964.0,2.8451741718641232e-09,0.20625818362498602,2.907966519714737e-17,0.9741602067183462,0.9618441971383148,1587,8.910594170979678e-08,7.13345532436988e-16,ENSG00000233762,RPS15P4,processed_pseudogene,chr2,treated_up_R_positive,0.14296727844707455
ENSG00000137970,4.624972813284271,3.8918202981106265,0.7331525151736442,299964.5,4.539809688269727e-12,0.18854504880579737,1.2526265601735649e-14,0.979328165374677,0.9705882352941176,1600,2.2300832063968123e-10,1.901371303722336e-13,ENSG00000137970,RPL7P9,processed_pseudogene,chr1,treated_up_R_positive,0.13823227675550784
ENSG00000227939,3.091042453358316,2.3978952727983707,0.6931471805599454,289987.0,1.1865567575676123e-08,0.1981434424424126,5.026405913040759e-16,0.9224806201550387,0.9260731319554849,1522,3.3254505785091226e-07,9.98654010480767e-15,ENSG00000227939,RPL3P2,processed_pseudogene,chr6,treated_up_R_positive,0.13734256847540013
ENSG00000225093,3.5553480614894135,2.8903717578961645,0.664976303593249,290122.5,1.0900966147366577e-08,0.2001982684077904,2.4706717662087675e-16,0.9509043927648578,0.9499205087440381,1563,3.076484047610873e-07,5.162322245781777e-15,ENSG00000225093,RPL3P7,processed_pseudogene,chr6,treated_up_R_positive,0.13312710451158158
ENSG00000239830,1.791759469228055,0.6931471805599453,1.0986122886681096,346863.5,1.4061518506482797e-39,0.11940270542487667,1.1947364280783897e-06,0.7881136950904393,0.5214626391096979,961,6.4503080407752625e-37,4.92108984564231e-06,ENSG00000239830,RPS4XP22,processed_pseudogene,chr19,treated_up_R_positive,0.13117727947998786
ENSG00000212994,0.6931471805599453,0.0,0.6931471805599453,272640.5,7.277024615472934e-05,0.18806040714984992,1.4669503943957617e-14,0.5297157622739018,0.40063593004769477,709,0.0007604429776564397,2.2062962223908866e-13,ENSG00000212994,RPS26P6,processed_pseudogene,chr8,treated_up_R_positive,0.13035354099087385
ENSG00000167526,6.9957661563048505,6.402745697331,0.5930204589738501,285237.0,3.107972198420626e-07,0.21275306976927916,2.722435447436731e-18,1.0,0.9960254372019078,1640,6.407599258779549e-06,8.212855794187036e-17,ENSG00000167526,RPL13,protein_coding,chr16,treated_up_R_positive,0.1261669230826735
ENSG00000271207,0.6931471805599453,0.0,0.6931471805599453,340973.5,6.110942249938532e-64,0.17400585511501118,1.1915518156494273e-12,0.5012919896640827,0.11605723370429252,340,8.287766156623156e-61,1.2663739620290488e-11,ENSG00000271207,MTCO1P22,processed_pseudogene,chr5,treated_up_R_positive,0.12061166787389234
ENSG00000230383,3.4965075614664802,2.772588722239781,0.7239188392266991,298553.5,1.4848017551747442e-11,0.15796553330947988,1.1753749476109912e-10,0.9431524547803618,0.9141494435612083,1515,6.801089742902466e-10,8.883806818713266e-10,ENSG00000230383,RPL6P19,processed_pseudogene,chr7,treated_up_R_positive,0.11435422551122514
ENSG00000178429,3.091042453358316,2.3978952727983707,0.6931471805599454,299940.5,4.465559652253582e-12,0.16495572670088793,1.6798042252255795e-11,0.9198966408268734,0.9030206677265501,1492,2.2005403196326378e-10,1.4669130234451708e-10,ENSG00000178429,RPS3AP5,processed_pseudogene,chr10,treated_up_R_positive,0.11433859687993737
ENSG00000243746,0.6931471805599453,0.0,0.6931471805599453,267763.0,0.0014323905294852408,0.1533800086205544,4.0216719011510183e-10,0.5788113695090439,0.49920508744038156,852,0.009287166449019562,2.7747845966070276e-09,ENSG00000243746,EEF1A1P10,processed_pseudogene,chr7,treated_up_R_positive,0.10631492052959739
ENSG00000232385,0.6931471805599453,0.0,0.6931471805599453,282619.0,6.626098330983334e-08,0.15302271178061533,4.4194654531297374e-10,0.5193798449612403,0.3799682034976153,679,1.5765666303460193e-06,3.027814317581285e-09,ENSG00000232385,RPS3AP25,processed_pseudogene,chr7,treated_up_R_positive,0.10606726123237063
ENSG00000234797,3.1354942159291497,2.3978952727983707,0.737598943130779,295591.5,1.6795152769877213e-10,0.14376553273374865,4.7145641344898486e-09,0.9198966408268734,0.9205087440381559,1514,6.443926203576628e-09,2.7565398134422087e-08,ENSG00000234797,RPS3AP6,processed_pseudogene,chr15,treated_up_R_positive,0.10604130500304641
ENSG00000137154,7.5595594960077,6.93585659092458,0.6237029050831202,289616.0,1.57996904687934e-08,0.16796542554537808,7.080214110663342e-12,0.9922480620155039,0.9888712241653418,1628,4.3307534691834133e-07,6.576924322630185e-11,ENSG00000137154,RPS6,protein_coding,chr9,treated_up_R_positive,0.10476052386617483
ENSG00000214485,3.9889840465642745,3.258096538021482,0.7308875085427924,297881.5,2.639637426822143e-11,0.14204157849701063,7.2087504409093646e-09,0.9664082687338501,0.931637519872814,1546,1.1531962220569064e-09,4.1130885769761446e-08,ENSG00000214485,RPL7P1,processed_pseudogene,chr5,treated_up_R_positive,0.10381641541716558
ENSG00000185885,3.332204510175204,2.639057329615259,0.693147180559945,287648.5,5.1538403544131657e-08,0.14936430688518787,1.146297316554141e-09,0.8837209302325582,0.733704292527822,1265,1.2510797056436567e-06,7.3286436145261985e-09,ENSG00000185885,IFITM1,protein_coding,chr11,treated_up_R_positive,0.10353144819375834
ENSG00000235552,4.356708826689592,3.713572066704308,0.6431367599852837,285961.0,1.9302412996220363e-07,0.15953143926719845,7.658005264583699e-11,0.9534883720930233,0.9467408585055644,1560,4.158150335573907e-06,5.976386245137837e-10,ENSG00000235552,RPL6P27,transcribed_processed_pseudogene,chr18,treated_up_R_positive,0.10260053296609509
ENSG00000167286,5.337538079701318,4.343805421853684,0.9937326578476338,304228.0,3.607846335350284e-14,0.10244634506106895,3.142604361593731e-05,0.8191214470284238,0.6279809220985691,1107,2.384312515647911e-12,0.00010475235931950552,ENSG00000167286,CD3D,protein_coding,chr11,treated_up_R_positive,0.10180427876431186
ENSG00000100316,8.281977058867758,7.797491930198626,0.4844851286691325,280783.5,4.835594861940806e-06,0.2064502730154367,2.714276877230547e-17,1.0,0.9896661367249603,1632,7.283279117745996e-05,6.708909558752176e-16,ENSG00000100316,RPL3,protein_coding,chr22,treated_up_R_positive,0.10002208708566139
ENSG00000110852,1.3862943611198906,0.0,1.3862943611198906,289173.5,2.4373779132052504e-10,0.07128375609063102,0.0038200438512379265,0.5426356589147286,0.3537360890302067,655,9.083527986452973e-09,0.008743662155243956,ENSG00000110852,CLEC2B,protein_coding,chr12,treated_up_R_positive,0.09882026910788744
ENSG00000241556,1.791759469228055,1.0986122886681096,0.6931471805599454,316666.0,9.959398307646392e-20,0.13816376309561232,1.8393180529555674e-08,0.8113695090439277,0.6979332273449921,1192,1.1767557250394466e-17,9.810849525622951e-08,ENSG00000241556,RPL29P26,processed_pseudogene,chr12,treated_up_R_positive,0.09576782284527591
ENSG00000162244,5.655991810819852,5.078289090109145,0.5777027207107075,287138.0,8.820131239790163e-08,0.15846534484980423,1.0256281362342908e-10,0.9741602067183462,0.9689984101748808,1596,2.053162900662662e-06,7.81255639891483e-10,ENSG00000162244,RPL29,protein_coding,chr3,treated_up_R_positive,0.09154586085809241
ENSG00000089009,5.5093883366279774,4.938058177869998,0.5713301587579798,276814.0,4.3869843808075e-05,0.1593714867899752,8.002138762027788e-11,0.979328165374677,0.9745627980922098,1605,0.0004917111167464188,6.223154186086582e-10,ENSG00000089009,RPL6,protein_coding,chr12,treated_up_R_positive,0.09105373684921181
ENSG00000188873,2.3978952727983707,1.791759469228055,0.6061358035703157,291206.5,4.625727157212842e-09,0.15003157752089774,9.650403352687e-10,0.8811369509043928,0.8664546899841018,1431,1.3981618916176374e-07,6.268742852569046e-09,ENSG00000188873,RPL10AP2,processed_pseudogene,chr8,treated_up_R_positive,0.09093951080155147
ENSG00000242262,2.1972245773362196,1.6094379124341003,0.5877866649021193,292369.0,1.8951206693137034e-09,0.15381773551031155,3.581722729889545e-10,0.8888888888888888,0.870429252782194,1439,6.100567496171552e-08,2.4999927749707896e-09,ENSG00000242262,RPL15P7,transcribed_processed_pseudogene,chr4,treated_up_R_positive,0.09041201375840231
ENSG00000163682,4.8283137373023015,4.226807104886683,0.6015066324156182,291264.0,4.786295774193409e-09,0.1459729957965463,2.7169562654009095e-09,0.9844961240310077,0.9817170111287759,1616,1.4452945216303485e-07,1.6488330114134352e-08,ENSG00000163682,RPL9,protein_coding,chr4,treated_up_R_positive,0.08780372512519975
ENSG00000213051,2.5649493574615367,1.791759469228055,0.7731898882334818,298460.0,1.4286196330034293e-11,0.1134057902520636,4.008026609488688e-06,0.8656330749354005,0.8267090620031796,1375,6.5727038661174e-10,1.5289516207628792e-05,ENSG00000213051,RPL5P5,processed_pseudogene,chr1,treated_up_R_positive,0.08768421029002273
ENSG00000231006,2.639057329615259,2.0794415416798357,0.5596157879354231,288631.0,3.012360426984424e-08,0.153597458530512,3.7969051025551207e-10,0.9018087855297158,0.8720190779014309,1446,7.714659999911752e-07,2.6348578612681176e-09,ENSG00000231006,RPL7P32,processed_pseudogene,chr7,treated_up_R_positive,0.08595556278043094
ENSG00000243199,3.1780538303479458,2.6735537653587347,0.5045000649892111,278740.0,1.531072547436308e-05,0.16985668163168155,4.0806785514235685e-12,0.9276485788113695,0.9093799682034976,1503,0.00019751342420256722,3.948157756034596e-11,ENSG00000243199,RPL6P10,processed_pseudogene,chr4,treated_up_R_positive,0.08569270692203508
ENSG00000225405,0.6931471805599453,0.0,0.6931471805599453,274937.5,2.3609972426374223e-05,0.12260164285497661,6.113485676460498e-07,0.5503875968992248,0.42527821939586646,748,0.0002875696485341238,2.627417452546601e-06,ENSG00000225405,RPS15AP17,processed_pseudogene,chr4,treated_up_R_positive,0.0849809830769444
ENSG00000213791,0.6931471805599453,0.0,0.6931471805599453,353476.5,1.4405884585627578e-88,0.12258308160193132,6.137600098810228e-07,0.5142118863049095,0.08187599364069953,302,6.419467969706872e-85,2.636691363203243e-06,ENSG00000213791,ENSG00000213791,processed_pseudogene,chr8,treated_up_R_positive,0.0849681173967284
ENSG00000235508,0.6931471805599453,0.0,0.6931471805599453,262896.0,0.009061429622266746,0.12024764866771273,1.0026085281101062e-06,0.5038759689922481,0.4451510333863275,755,0.040857642990368113,4.176040568478908e-06,ENSG00000235508,RPS2P7,processed_pseudogene,chr20,treated_up_R_positive,0.08334931864298795
ENSG00000205871,2.302585092994046,1.791759469228055,0.5108256237659909,294083.0,5.114864063130441e-10,0.15788224924234762,1.202320969189876e-10,0.8940568475452196,0.8402225755166932,1403,1.8192469181439893e-08,9.065505920217502e-10,ENSG00000205871,RPS3AP47,processed_pseudogene,chr15,treated_up_R_positive,0.08065029845079988
ENSG00000240540,1.0986122886681096,0.6931471805599453,0.4054651081081643,295991.5,4.436464936377014e-11,0.1950681255195978,1.4342588707138743e-15,0.7493540051679587,0.6502384737678856,1108,1.8675661371175193e-09,2.6270603026528408e-14,ENSG00000240540,RPL3P9,processed_pseudogene,chr8,treated_up_R_positive,0.07909331860226068
ENSG00000230897,2.0794415416798357,1.6094379124341003,0.47000362924573547,280253.0,6.069797278626313e-06,0.16634164603925247,1.1306714177729433e-11,0.8552971576227391,0.8195548489666137,1362,8.905700212238503e-05,1.0146442328708694e-10,ENSG00000230897,RPS18P12,processed_pseudogene,chr17,treated_up_R_positive,0.07818117733315819
ENSG00000226360,3.8712010109078907,3.4011973816621555,0.47000362924573524,284344.5,5.495169666633747e-07,0.16542674377294775,1.4689036800822692e-11,0.9689922480620154,0.9483306836248012,1568,1.0541871304508392e-05,1.2958006926698592e-10,ENSG00000226360,RPL10AP6,processed_pseudogene,chr3,treated_up_R_positive,0.07775116994758978
ENSG00000070756,7.56734567601324,7.054017692663308,0.5133279833499316,278049.0,2.2635273402482568e-05,0.14772170500742404,1.7454062327471204e-09,0.9974160206718347,0.9984101748807631,1642,0.00027699571723956016,1.0875840315237899e-08,ENSG00000070756,PABPC1,protein_coding,chr8,treated_up_R_positive,0.07582968492847447
ENSG00000230202,3.1780538303479458,2.772588722239781,0.4054651081081646,279175.5,1.2044551443705595e-05,0.18582775070540186,3.0202438995236905e-14,0.9457364341085271,0.9268680445151033,1532,0.0001606266323999609,4.2959629711738476e-13,ENSG00000230202,RPL29P4,processed_pseudogene,chr6,treated_up_R_positive,0.07534666902926283
ENSG00000243663,0.6931471805599453,0.0,0.6931471805599453,263273.5,0.008696503483755788,0.10640356338207284,1.528222056465264e-05,0.5503875968992248,0.47297297297297297,808,0.03960146469617435,5.3465489689682566e-05,ENSG00000243663,RPS4XP14,processed_pseudogene,chr12,treated_up_R_positive,0.07375332995981522
ENSG00000213885,1.791759469228055,1.3862943611198906,0.4054651081081644,276258.5,5.132832884812337e-05,0.18089177718788324,1.4441650218569383e-13,0.8036175710594315,0.7567567567567568,1263,0.0005623760315277528,1.8098770400475483e-12,ENSG00000213885,RPL13AP7,transcribed_processed_pseudogene,chr21,treated_up_R_positive,0.07334530399336306
ENSG00000213891,1.791759469228055,1.3862943611198906,0.4054651081081644,281089.0,3.4372742051396635e-06,0.1758100394703621,6.910651179475068e-13,0.7984496124031008,0.7766295707472178,1286,5.342246850070828e-05,7.638693913584897e-12,ENSG00000213891,RPL3P6,processed_pseudogene,chr5,treated_up_R_positive,0.07128483666035103
ENSG00000243964,2.3978952727983707,1.9459101490553132,0.45198512374305744,268005.5,0.0025727680588094404,0.15718629827638309,1.452365426837923e-10,0.8888888888888888,0.8616852146263911,1428,0.01491679443465481,1.0804587350192066e-09,ENSG00000243964,RPL23AP65,processed_pseudogene,chr11,treated_up_R_positive,0.07104586847716414
ENSG00000214914,1.6094379124341003,1.0986122886681096,0.5108256237659907,277535.5,2.4080786750382202e-05,0.13800143446737217,1.9118060824677126e-08,0.7855297157622739,0.7217806041335453,1212,0.0002920497593719565,1.0169673794409167e-07,ENSG00000214914,RPL23AP3,processed_pseudogene,chr21,treated_up_R_positive,0.07049466884239688
ENSG00000243431,0.6931471805599453,0.0,0.6931471805599453,285673.5,1.1812000595099301e-08,0.10098264092140748,4.076627624675618e-05,0.5607235142118863,0.4117647058823529,735,3.313414879163062e-07,0.00013343362591448747,ENSG00000243431,RPL5P30,processed_pseudogene,chr11,treated_up_R_positive,0.06999583284017095
ENSG00000147604,5.225746673713202,4.804021044733257,0.4217256289799449,270533.0,0.0009084249467540382,0.1658750532818117,1.292349964699792e-11,0.9948320413436692,0.9841017488076311,1623,0.006413394541985861,1.1504643963721636e-10,ENSG00000147604,RPL7,protein_coding,chr8,treated_up_R_positive,0.06995376117735391
ENSG00000122406,7.43543801981455,6.901736700601883,0.5337013192126676,283517.5,9.278183919650742e-07,0.1308711074233661,9.993682816368022e-08,1.0,0.994435612082671,1638,1.6777645855400904e-05,4.79146861498567e-07,ENSG00000122406,RPL5,protein_coding,chr1,treated_up_R_positive,0.06984608267867323
ENSG00000234009,3.2188758248682006,2.639057329615259,0.5798184952529417,284419.0,5.181314944751937e-07,0.11947918897099119,1.1759831135367255e-06,0.9250645994832042,0.9181240063593005,1513,1.0007477218058648e-05,4.849608839311354e-06,ENSG00000234009,RPL5P34,processed_pseudogene,chr22,treated_up_R_positive,0.06927624356320199
ENSG00000215381,0.6931471805599453,0.0,0.6931471805599453,269593.5,0.00046510973985834636,0.09975429730895591,5.057977897053751e-05,0.5297157622739018,0.4411764705882353,760,0.0036655300948462348,0.0001632759024555497,ENSG00000215381,RPL29P6,processed_pseudogene,chr1,treated_up_R_positive,0.06914440992844133
ENSG00000211772,4.663439094112067,4.2413008733233095,0.4221382207887574,269987.5,0.0010330248247030398,0.16363264143095196,2.443563592674129e-11,0.8320413436692506,0.705087440381558,1209,0.007124285508945815,2.078595013533791e-10,ENSG00000211772,TRBC2,TR_C_gene,chr7,treated_up_R_positive,0.06907559211662677
ENSG00000243777,0.6931471805599453,0.0,0.6931471805599453,275680.5,1.203887896354847e-05,0.09839468050522363,6.40365883590236e-05,0.5322997416020672,0.40620031796502387,717,0.00016061965419587998,0.00020293541610108944,ENSG00000243777,ENSG00000243777,processed_pseudogene,chr11,treated_up_R_positive,0.06820199537429236
ENSG00000220472,2.3978952727983707,2.0794415416798357,0.3184537311185349,276394.5,5.342173208099852e-05,0.2090934702514464,1.0440663418707802e-17,0.917312661498708,0.8910969793322735,1476,0.000583154448473844,2.784672860405168e-16,ENSG00000220472,RPS3P4,processed_pseudogene,chr6,treated_up_R_positive,0.06658659575409549
ENSG00000223668,0.6931471805599453,0.0,0.6931471805599453,267278.5,0.0013616338717382887,0.09591142504781879,9.776990375835993e-05,0.5297157622739018,0.4411764705882353,760,0.00891550070552738,0.0003012680636110364,ENSG00000223668,EEF1A1P24,processed_pseudogene,chr3,treated_up_R_positive,0.06648073385538211
ENSG00000225971,0.6931471805599453,0.0,0.6931471805599453,298417.0,4.051385708414549e-13,0.09518537690076152,0.00011043905573569073,0.5891472868217055,0.46184419713831476,809,2.3489753606426584e-11,0.00033720883570510974,ENSG00000225971,RPS3AP51,processed_pseudogene,chr22,treated_up_R_positive,0.0659774756292986
ENSG00000231940,1.6094379124341003,1.0986122886681096,0.5108256237659907,295180.0,1.4597811405402493e-10,0.12833914287971906,1.761320048527686e-07,0.7906976744186046,0.7233704292527822,1216,5.63551399961287e-09,8.168429419227491e-07,ENSG00000231940,RPS7P3,processed_pseudogene,chr1,treated_up_R_positive,0.0655589227151251
ENSG00000198755,6.428105272684596,5.990212981998923,0.4378922906856735,275583.5,8.303134791118316e-05,0.14962435506001387,1.0720242020132766e-09,0.9948320413436692,0.9793322734499205,1617,0.000851972643221558,6.901888737543888e-09,ENSG00000198755,RPL10A,protein_coding,chr6,treated_up_R_positive,0.06551935157959601
ENSG00000270672,0.6931471805599453,0.0,0.6931471805599453,313046.0,5.45027658743496e-20,0.09426751387558958,0.0001286749077592323,0.6511627906976745,0.45548489666136727,825,6.667077552621909e-18,0.00038780255050567465,ENSG00000270672,,,,treated_up_R_positive,0.06534126146126044
ENSG00000238103,3.1354942159291497,2.70805020110221,0.4274440148269396,289300.0,1.9314247909400277e-08,0.1517224310885767,6.217788171682812e-10,0.9302325581395349,0.8926868044515104,1483,5.171410601183887e-07,4.156696666080196e-09,ENSG00000238103,RPL9P7,processed_pseudogene,chrX,treated_up_R_positive,0.0648528450838049
ENSG00000183405,3.7612001156935624,3.332204510175204,0.4289956055183586,277626.0,2.8341340255648606e-05,0.15063984405293016,8.243543413016623e-10,0.937984496124031,0.9308426073131956,1534,0.0003363970420831229,5.408936678212611e-09,ENSG00000183405,,,,treated_up_R_positive,0.06462383111467788
ENSG00000214389,3.1780538303479458,2.639057329615259,0.5389965007326869,285980.0,1.885725672986574e-07,0.11940106617455849,1.1951414922849564e-06,0.9457364341085271,0.9300476947535771,1536,4.073506988744474e-06,4.922108340222425e-06,ENSG00000214389,RPS3AP26,processed_pseudogene,chr7,treated_up_R_positive,0.06435675685183902
ENSG00000225338,2.8903717578961645,2.5649493574615367,0.3254224004346278,270314.0,0.0009912496586964665,0.1972499363567443,6.828622771828808e-16,0.9250645994832042,0.9022257551669316,1493,0.006891029775734095,1.3246593913038309e-14,ENSG00000225338,RPL23AP18,processed_pseudogene,chr1,treated_up_R_positive,0.06418954777478929
ENSG00000149273,7.1846291527173145,6.861710792249844,0.3229183604674706,268564.5,0.00209417683597015,0.19709572301979375,7.198418129724801e-16,1.0,0.9912559618441972,1634,0.012662077543015486,1.3903421468761964e-14,ENSG00000149273,RPS3,protein_coding,chr11,treated_up_R_positive,0.0636458277327025
ENSG00000171863,4.836281906951478,4.382026634673881,0.45425527227759677,271248.0,0.0006614616779736085,0.13984423635742838,1.2295093449342874e-08,0.9638242894056848,0.958664546899841,1579,0.004911443494651456,6.760459192056271e-08,ENSG00000171863,RPS7,protein_coding,chr2,treated_up_R_positive,0.06352498166299622
ENSG00000233913,5.82600010738045,5.4638318050256105,0.36216830235483943,272133.0,0.0004426903475615615,0.17470825158439843,9.644975738250178e-13,0.9948320413436692,0.9872813990461049,1627,0.0035259679611013756,1.042827480773788e-11,ENSG00000233913,RPL10P9,processed_pseudogene,chr5,treated_up_R_positive,0.06327379088370376
ENSG00000115165,0.6931471805599453,0.0,0.6931471805599453,286872.5,5.765763498201251e-10,0.09120061988118072,0.0002123278717957748,0.5038759689922481,0.3139904610492846,590,2.0322198960383232e-08,0.0006151335845570356,ENSG00000115165,CYTIP,protein_coding,chr2,treated_up_R_positive,0.06321545253595971
ENSG00000213363,1.0986122886681096,0.6931471805599453,0.4054651081081643,269197.5,0.0012447631165527244,0.15583930977351054,2.0885996517959662e-10,0.7080103359173127,0.6526232114467408,1095,0.00828416810211844,1.510542289322318e-09,ENSG00000213363,RPS3P6,processed_pseudogene,chr12,treated_up_R_positive,0.06318740258481816
ENSG00000233057,0.6931471805599453,0.0,0.6931471805599453,264119.5,0.0062333246845324795,0.09034304137208234,0.0002435901496594615,0.5322997416020672,0.48171701112877585,812,0.030522532619276767,0.0006988234653110992,ENSG00000233057,EEF1A1P14,processed_pseudogene,chr1,treated_up_R_positive,0.06262102441026936
ENSG00000217716,0.6931471805599453,0.0,0.6931471805599453,276993.5,9.706489879964068e-06,0.09029082760391048,0.00024562649585422604,0.5839793281653747,0.4682034976152623,815,0.00013349847390904725,0.0007038239284568136,ENSG00000217716,RPS10P3,processed_pseudogene,chr9,treated_up_R_positive,0.06258483258407463
ENSG00000244593,0.6931471805599453,0.0,0.6931471805599453,285618.5,3.6784697266466626e-09,0.0900688466778432,0.00025446318948694135,0.5142118863049095,0.35294117647058826,643,1.1282448985574175e-07,0.0007272075373033588,ENSG00000244593,ENSG00000244593,processed_pseudogene,chr8,treated_up_R_positive,0.062430967131033015
ENSG00000198034,7.60887062919126,7.237778191923443,0.3710924372678166,266790.5,0.00424368324411185,0.16744278733041829,8.235648556108305e-12,0.9974160206718347,0.9841017488076311,1624,0.022401737833713405,7.571311093742598e-11,ENSG00000198034,RPS4X,protein_coding,chrX,treated_up_R_positive,0.0621367520533616
ENSG00000240087,1.3862943611198906,0.6931471805599453,0.6931471805599453,279373.5,7.286214786498284e-06,0.08902389965474977,0.0003002088369122214,0.7260981912144703,0.678060413354531,1134,0.00010464037653556214,0.0008469983945190776,ENSG00000240087,RPSAP12,processed_pseudogene,chr12,treated_up_R_positive,0.06170666504814129
